,Item ID,Title,Price,Condition,Description,Number_of_pictures,Delivery,Shipping,Distance,Ship_Location,Ship_Price,Location,City,State,Time
31,786141518,iPhone X,420.0,Used (normal wear),Unlocked through sprintGreat condition2 minor scratchesNo cracks,3,Local pickup (15 miles away),No shipping INFO!,15.0,,,"Encinitas, CA",Encinitas, CA,4 hours 
32,786215301,UNLOCKED IPHONE X 64GB,350.0,Used (normal wear),UNLOCKED iPhone X 64GB •NO ICLOUD •NO PASSWORD•CLEAN IMEI •NOT LOSTEN / STOLEN •CAN USE WITH ANY CARRIERIt’s been in my dresser collecting dust for some time now.  Everything works fine I just don’t know how to factory reset it ,7,No delivery INFO!,"Ships from North Chesterfield, VA for $10.99",,"North Chesterfield, VA",10.99,"North Chesterfield, VA",North Chesterfield, VA,32 minutes 
33,786108871,Iphone X 256GB,400.0,Used (normal wear),No description. Ask seller for more details,1,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,5 hours 
34,771409880,iPhone X,550.0,Used (normal wear),Like new iPhone X for sale,2,Local pickup (26 miles away),No shipping INFO!,26.0,,,"San Diego, CA",San Diego, CA,3 weeks 
35,786049805,iPhone X,575.0,Used (normal wear),No description. Ask seller for more details,2,Local pickup (16 miles away),No shipping INFO!,16.0,,,"El Cajon, CA",El Cajon, CA,7 hours 
36,786039569,iPhone X 256GB,525.0,Used (normal wear),"Price is Firm 👈🏻👈🏻👈🏻👈🏻👈🏻 NO SHIPPINGPlease read the entire ad as most of your questions are answered below. Works for: AT&T & CricKet Networks iPhone X - 256GB - Silver ColorGood Condition. Has a screen protector installed. Everything works great. Bring your SIM card and make a test call!Reset Back to Factory Settings. There is NO iCloud lock or any activation lock. It’s fully wiped and ready for you to use the phone. Price is Firm 👈🏻👈🏻👈🏻👈🏻👈🏻I consider trades for other Apple Products (iPhone / iPad / MacBook / Watch). Tell me the model, carrier, GB, condition. I accept cracked iPhones. AND HOW MUCH YOU WANT IN TRADE FOR IT.",4,Local pickup (8 miles away),No shipping INFO!,8.0,,,"San Diego, CA",San Diego, CA,7 hours 
37,786006393,Apple iPhone X 64gb Unlocked A1901,450.0,Used (normal wear),"Minor scratches (can't see them without the display off) in front glass. Black is flawless. Unlocked GSM (AT&T or T-Mobile) Shipping available, through swappa only. Do not ask me to ship outside of swappa. ",7,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,8 hours 
38,785967580,Brand new unlocked IPhone X 64GB with warranty from Apple,525.0,New (never used),New iPhone X 64GB black unlocked by Apple and it’s still under warranty for 3 more months. New never used. No trade ,4,Local pickup (7 miles away),No shipping INFO!,7.0,,,"San Diego, CA",San Diego, CA,9 hours 
39,785847704,iPhone X 264gb,600.0,Used (normal wear),iPhone X 264gb pearl white no Scratches,1,Local pickup (32 miles away),No shipping INFO!,32.0,,,"Oceanside, CA",Oceanside, CA,11 hours 
40,785604116,LOCKED IPHONE PLUS 8 256GB,450.0,Used (normal wear),I am selling my  iPhone 8 Plus 256gb  that’s  locked and was using with a bypass chip until I accidentally updated it and now have upgraded to iPhone X.it is iCloud UNLOCKED. It is in good condition the only issue is the crack on the back and has a decal sticker to cover the crack.I am asking $450 or obo ,6,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,1 day 
41,785308727,"iPhone X, like new/barely used, still in the wrapper",490.0,Open box (never used),"iPhone X, it for sure works with TMobile network, but pretty sure it will work for all phone networks. Nothing wrong with it, I am already happy with my current phone so I don't need it. ",3,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,1 day 
42,785118430,iPhone X 256GB Unlocked,550.0,New (never used),Like brand new256GBWorks for all carriers,2,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Spring Valley, CA",Spring Valley, CA,1 day 
43,785014622,iPhone X,500.0,New (never used),Unlocked        ✔️64 gb                 ✔️Like new          ✔️No scratches ✔️,2,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,2 days 
44,784754916,* iPhone X 64GB Silver ( Like New ),625.0,Used (normal wear),"* iPhone X 64GB Silver ( Like New )* Comes with original box, charger* Otter Box Case included* Unlocked for all mobile carriers* Bring your own sim card & see for yourself !!",6,Local pickup (23 miles away),No shipping INFO!,23.0,,,"Vista, CA",Vista, CA,2 days 
45,784590282,iPhone X 256 Unlocked,550.0,New (never used),Like brand new Works all carriers 256GB,2,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Spring Valley, CA",Spring Valley, CA,2 days 
46,784448992,iPhone X 64 GB Black At&T,300.0,Used (normal wear),Has icloud lock and password lock but great condition ,5,Local pickup (44 miles away),No shipping INFO!,44.0,,,"San Clemente, CA",San Clemente, CA,3 days 
47,784352315,iPhone X - Sprint,375.0,Used (normal wear),"iPhone X for sale. 64gbSmall off screen fracture (as seen in 3rd photo) Great condition Comes with original box, all cables, earbuds etc.. IN PERSON PICK UPS ONLY",3,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Escondido, CA",Escondido, CA,3 days 
49,783963474,iPhone X 64GB silver sprint,375.0,Used (normal wear),Works great upgrades to iPhone 11 so no need for this front screen perfect back screen cracked see pics includes original box ,3,Local pickup (16 miles away),No shipping INFO!,16.0,,,"El Cajon, CA",El Cajon, CA,4 days 
50,783452534,Iphone X 64gb - at&t Excellent condition plus accessories. Pro,480.0,Used (normal wear),"Im selling an Excellent condition condition Iphone X 64gb for at&t .  Its has had a case and glass protector from day 1.  Im only selling since as you can see, we have upgraded to the Iphone 11 proIt comes with a bunch of protective cases and original box and charger which are almost new since i was using a charging pad, and will also come with the original Unused earphone never taken out of the packaging.It will be unlocked to all carriers at end of the month so you can use it with other carriers other than at&t, plus I have already reset the phone to factory settings and icloud logged off.Lowballers will be ignored, and no trades.  Serious inquiries only",11,Local pickup (15 miles away),No shipping INFO!,15.0,,,"San Diego, CA",San Diego, CA,5 days 
51,783311023,Iphone X,450.0,Used (normal wear),"Unblocked ,Can use it with any carrier ",2,Local pickup (12 miles away),Ships for $13.99,12.0,,13.99,"San Diego, CA",San Diego, CA,5 days 
52,783147983,iPhone X 64 gb unlocked,520.0,Reconditioned/Certified,Amazing condition iPhone X in 64gb Jetblack.Unlocked and Ready to use for ANY carrier.Comes with 14 day warranty with original receipt and item must be in the same condition.,3,Local pickup (12 miles away),No shipping INFO!,12.0,,,"Poway, CA",Poway, CA,5 days 
53,782815776,IPHONE X 64Gb Silver Factory Unlocked Any Carrier,580.0,Used (normal wear),"Good Battery Life and Clean IMEI, not reported stolen. We offer warranty on all of our phones.All of our phones are used but in great Shape! Factory unlocked which means you can put any Sim Card  with service and it will work.Comes with:House Charger Buy with confidence ",4,Local pickup (16 miles away),No shipping INFO!,16.0,,,"National City, CA",National City, CA,6 days 
54,782748492,iPhone X unlocked 256 gb,600.0,Used (normal wear),"It is currently at&t carrier but I’ll unlock it once you buy it , I would meet at an at&t store and get it unlock for any carrier ",2,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Chula Vista, CA",Chula Vista, CA,6 days 
55,782600310,Iphone 8 (256gb) and X (256gb) great condition.,350.0,For Parts,Iphone 8 - $350Iphone X - $550,2,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,6 days 
56,782372804,64 gb Silver Apple iPhone X,550.0,New (never used),Brand new iPhone X (at&t) with 1 more month of AppleCare +. Comes with original box and brand new headphones $550 OBO,2,Local pickup (4 miles away),No shipping INFO!,4.0,,,"San Diego, CA",San Diego, CA,1 week 
58,781993405,"3-Pack! iPhone X, Samsung Edge, iPhone 4S",1100.0,Used (normal wear),All my old phones. The iPhone X is super new in great condition. The other two work perfectly. Can meet in Poway or Rancho Bernardo. ,1,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,1 week 
59,781741854,iphone X,500.0,Used (normal wear),iphone X 64 gb with no cracks working well going to upgrade to iphone 11  so no need for an extra phone,2,Local pickup (23 miles away),No shipping INFO!,23.0,,,"San Diego, CA",San Diego, CA,1 week 
60,781271105,iPhone X 64gb Space Grey unlocked clean IMEI,500.0,Used (normal wear),"Like new condition, unlocked and clean IMEI. Price is negotiable but low ball will be ignored. No trade in, cash only. Please pick it up!",2,Local pickup (7 miles away),Ships for $7.49,7.0,,7.49,"San Diego, CA",San Diego, CA,1 week 
61,781176983,iPhone 8,200.0,Used (normal wear),Upgraded to an iPhone X. It has a small crack on top left and scuff marks on bottom of phone but it doesn’t affect anything. Screen still works perfect. Storage is 256gb so you have plenty of space for pictures or music or what not. AT&T is the carrier.,4,Local pickup (6 miles away),No shipping INFO!,6.0,,,"San Diego, CA",San Diego, CA,1 week 
62,780722650,iPhone X max,700.0,New (never used),MAKE AN OFFER BRAND NEW NO SCRATCHES NO NOTHINGAT&T ,2,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 week 
63,780428875,iPhone with cases,750.0,Used (normal wear),iPhone X Excellent condition 16 cases all excellent condition and some new Some have pop sockets See pictures Please no offers good deal ,10,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Chula Vista, CA",Chula Vista, CA,1 week 
64,780204764,Iphone X 64 gb for Sale!!!,500.0,Used (normal wear),"iphone X for sale T mobile can be used for metro as well Clean imei Paid off Comes with box and charger UNLOCKED !!!!!! In great condition, no cracks!Make me an offer NO TRADES",4,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,1 week 
65,780002096,IPhone X. T-Mobile No any locks. Clean ESN.,440.0,Used (normal wear),IPhone X. T-Mobile & Metro Pcs. Carriers.  ✔️No issues. No locks. No cracks. Very clean perfect condition. Fully functional ,3,Local pickup (20 miles away),No shipping INFO!,20.0,,,"El Cajon, CA",El Cajon, CA,1 week 
67,779662288,Iphone X Unlocked,650.0,Used (normal wear),Iphone X unlocked 256 gb it is new i buy it from apple store i have the receipt and the box and everything  the only problem is the Green line but it is easy to fix 45 dollrs cost youThank you🙏,4,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,1 week 
68,779456221,iPhone X,450.0,Used (normal wear),Sprint iPhone X no scratches or cracks the battery is as good as new price is negotiable.,6,Local pickup (11 miles away),Ships for $3.29,11.0,,3.29,"San Diego, CA",San Diego, CA,1 week 
69,779344075,iPhone X 64gb space grey,650.0,Used (normal wear),iPhone X 64gb space grey Only been used for a month Excellent condition no scratches no cracks no dentsTech21 clear case  included ,2,Local pickup (15 miles away),No shipping INFO!,15.0,,,"Poway, CA",Poway, CA,1 week 
70,779087240,GoPro Hero Session,230.0,Used (normal wear),"The GoPro is in amazing condition. Comes with the head strap and barely used. Comes how it is pictured. Willing to trade for an iPhone X and up only, plus cash if needed.",7,Local pickup (16 miles away),Ships for $7.49,16.0,,7.49,"Spring Valley, CA",Spring Valley, CA,1 week 
71,778764069,"Iphone X (10), 64 gb + case for free",500.0,Used (normal wear),"In good condition, unlocked. One owner, original box. Charger, headphones, case. Capacity 64 gb. No scratches. ",11,Local pickup (9 miles away),Ships for $3.29,9.0,,3.29,"San Diego, CA",San Diego, CA,1 week 
72,777970618,iPhone X 64gb unlocked,400.0,Open box (never used),Selling my unlocked iPhone X 64gb ,3,Local pickup (16 miles away),No shipping INFO!,16.0,,,"San Diego, CA",San Diego, CA,2 weeks 
73,777892259,iPhone X small crack on top screen fully functional fully unlocked 64gb works perfectly paid off works all carriers,300.0,Used (normal wear),$300 price is firm cash only must pick up must leave a phone number so I can text you my local Starbucks address thanks ,4,Local pickup (9 miles away),No shipping INFO!,9.0,,,"San Diego, CA",San Diego, CA,2 weeks 
74,777474683,iPhone X 256gbs,700.0,Used (normal wear),Front screen cracked! Cracked a tiny one from the back but it doesn’t affect any of the phones functions. ,3,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,2 weeks 
75,777267488,iPhone X,650.0,Used (normal wear),Very wellTaken care of (Like new)iPhone XNo scratchesVerizon It’s not unlocked (You can unlock it) It’s going for $899  (Refurnished) at stores .I’m selling because I got another phone line service (different company)  .NOT STOLENI have IMEI number .(SERIOUS BUYERS ONLY) ,3,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,2 weeks 
76,777040035,iPhone X T-mobile,450.0,Open box (never used),iPhone  X !Carried by T-mobile & Metropcs !64gb!Clean phone no scratches nor cracks ,3,Local pickup (16 miles away),No shipping INFO!,16.0,,,"San Diego, CA",San Diego, CA,2 weeks 
77,776760273,Unlocked Iphone X 256gb Space Grey & Black Leather Apple Case,450.0,Used (normal wear),Apple iPhone X 256gb Space GreyUnlockedApple Black Leather Case,4,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Oceanside, CA",Oceanside, CA,2 weeks 
78,776345130,Iphone X,500.0,Used (normal wear),No description. Ask seller for more details,3,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,2 weeks 
79,776050830,iPhone X 64 gb,600.0,Used (normal wear),"!!!NO LOW BALLERS!!! iPhone X in pristine condition, no cracks or scratches (the crack on the corner is on the tempered glass protector)Used with T-mobile before.Will include charger & headphones. ",6,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,2 weeks 
80,775881623,iPhone x case,300.0,Used (normal wear),iPhone x case lo tengo en Tijuana 300$ pesos ,4,Local pickup (15 miles away),No shipping INFO!,15.0,,,"San Diego, CA",San Diego, CA,2 weeks 
81,775647411,iPhone X,425.0,Used (normal wear),Works perfect upgraded to 10R T-mobile Unlocked Will not crossover to sprint Good as new lightly used 64 gb Serious buyers only no low ball offers Includes:-headphones (which are now sold separately) -Aux Adapter ,6,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,2 weeks 
82,775137361,iPhone X 256gb factory unlocked all carriers good condition,400.0,Used (normal wear),Brand new phone Apple replaced my phone at fashion valley mall $400 cash only must pick up leave # on message if serious,2,Local pickup (8 miles away),No shipping INFO!,8.0,,,"San Diego, CA",San Diego, CA,2 weeks 
83,774731239,iPhone X 64 gb unlock any carrier like new hablo español,490.0,Used (normal wear),iPhone X 64 gbBlackUnlockHablo español ,2,Local pickup (26 miles away),No shipping INFO!,26.0,,,"Escondido, CA",Escondido, CA,3 weeks 
84,774497203,iPhone X 64 gb,550.0,Used (normal wear),It works with any carrier ,6,Local pickup (21 miles away),No shipping INFO!,21.0,,,"San Marcos, CA",San Marcos, CA,3 weeks 
85,773661373,2 Apple iPhone X 256 one space grey one silver,1200.0,New (never used),"Hello I’m selling 2 unlocked iPhone X 256 GB. Both are unlocked. One space grey one Silver. Both have a charger, power brick, headphones, screen protector installed and case. $1200 for both or $650 each ",4,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Carlsbad, CA",Carlsbad, CA,3 weeks 
86,772719263,Iphone X max 256Gb T-mobile only,700.0,Used (normal wear),Iphone X max 256Gb T-mobile only I just got a new phone and I don’t need this anymore It’s been used for couple months and always on a Case and screen protector. Cash only & Pick up only ,9,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,3 weeks 
87,772620291,iPhone X 64gb Verizon,500.0,Used (normal wear),Great condition. Minor crack on camera but it doesn’t affect the camera. Always in case and protected by a screen protectorWith original box but no charger,4,Local pickup (22 miles away),No shipping INFO!,22.0,,,"El Cajon, CA",El Cajon, CA,3 weeks 
88,772036692,iPhone X 256 GB Unlocked,550.0,Used (normal wear),Good condition like brand new,2,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,3 weeks 
89,771735429,Iphone 8 plus,380.0,Used (normal wear),work very good 256 gb come see it i swere it is work very good i can trade for Iphone XR or iphone x ,6,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,3 weeks 
90,771477574,IPHONE X 64 GB,290.0,Open box (never used),I PHONE X  COLOR BLACK NO SCRATCHES PERFECT CONDITIONS 64GB COMES WITH A SEE THROUGH CASE GOT TWO PHONES NEED TO GET RID OF THE EXTRA ONE     *ICLOUD LOOKED*,5,Local pickup (27 miles away),No shipping INFO!,27.0,,,"San Diego, CA",San Diego, CA,3 weeks 
91,771261206,Clean iPhone x max gold ATT,500.0,Open box (never used),"Iphone x max Gold 64GB ATT carrier, Clean IMEI number. Only selling upgraded to new iPhone 11 pro max.",3,Local pickup (24 miles away),No shipping INFO!,24.0,,,"Vista, CA",Vista, CA,3 weeks 
92,770852369,iPhone X 64GB,500.0,Used (normal wear),Perfect condition. Just upgraded to 11 ,3,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Imperial Beach, CA",Imperial Beach, CA,4 weeks 
93,770549737,IPhone X (silver) 64gb Unlocked,500.0,Used (normal wear),"Like new, never taken out of life proof. Unlocked iPhone X, will only exchange at public place/att store. Asking for price listed please don’t message for lower offer. Thank you ",6,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,4 weeks 
94,770134905,iPhone X // 256GB // ATT,490.0,Used (normal wear),"iPhone X 256GB FOR AttAll original glass, no cracks and no scratches. Comes with case. ",6,Local pickup (29 miles away),No shipping INFO!,29.0,,,"Oceanside, CA",Oceanside, CA,1 month 
95,786201456,iPhone X 256 Verizon unlocked,410.0,Used (normal wear),iPhone X  Verizon Unlocked for any carrier,4,No delivery INFO!,"Ships from Philadelphia, PA for $3.29",,"Philadelphia, PA",3.29,"Philadelphia, PA",Philadelphia, PA,1 hour 
96,768562810,iPhone X for parts,300.0,Used (normal wear),"Works well. iPhone is good to use for parts or as an iPod/itouch ONLY, the camera on it works excellently. You can’t connect to a carrier, used to be a sprint phone, it’s NOT iCloud locked/blacklisted. ",1,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,1 month 
97,768418291,256GB IPHONE X + BRAND NEW ACCESSORIES UNLOCKED FOR ANY CELLPHONE CARRIER WE CAN MEET AT ANY CELLPHONE STORE,569.99,Open box (never used),PERFECT CONDITION IPHONE X UNLOCKED 100% CLEAN IMEI PERFECT CONDITION BRAND NEW ACCESSORIES CELLPHONE CASE AND SCREEN PROTECTOR IS INCLUDED. I’m willing to meet at any cellphone store and verify authenticity.,8,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Escondido, CA",Escondido, CA,1 month 
98,767972957,IPhone X Unlocked ANY CARRIER,480.0,Open box (never used),Perfect condition always kept in case 64 GB no I cloud lock ,3,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Vista, CA",Vista, CA,1 month 
99,767804395,Unlocked iPhone X 64gb - $525,525.0,Used (normal wear),Slightly used iPhone X - 64 gb $525,1,Local pickup (16 miles away),No shipping INFO!,16.0,,,"Spring Valley, CA",Spring Valley, CA,1 month 
100,767405258,iPhone X,550.0,Reconditioned/Certified,iPhone X 64 gb in good condition only used 6 months ,1,Local pickup (15 miles away),No shipping INFO!,15.0,,,"Lincoln Acres, CA",Lincoln Acres, CA,1 month 
101,767241956,iphone x sprint $350,350.0,Used (normal wear),iphone x sprint 64gb cracked back cover in 350 obo,2,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Chula Vista, CA",Chula Vista, CA,1 month 
102,766203523,iPhone X 64gb ALL BLACK,640.0,Used (normal wear),ALMOST BRAND NEW HAS BEEN IN CASE ! comes with box ! Is liberated from company ! Everything works good as new ! No low ball offers SERIOUS INQUIRIES!! ,5,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,1 month 
