,Item ID,Title,Price,Condition,Description,Number_of_pictures,Delivery,Shipping,Distance,Ship_Location,Ship_Price,Location,City,State,Time
82,675199736,Samsung galaxy s8+,400.0,Used (normal wear),Back glass broken everything else fine,1,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Imperial Beach, CA",Imperial Beach, CA,6 months 
83,786718147,Samsung galaxy s8 plus,255.0,Used (normal wear),Great condition other than cracks,2,No delivery INFO!,"Ships from Boca Raton, FL for $3.29",,"Boca Raton, FL",3.29,"Boca Raton, FL",Boca Raton, FL,2 hours 
84,668743159,Samsung Galaxy S8+ (Sprint) but is Unlocked,400.0,Used (normal wear),Samsung Galaxy S8+ was bought from Sprint and has been unlocked. Phone is in great shape never fell or has had a cracked screen. Currently has a film screen protector on but will include a glass protector.  I also am including an extended charging cord (nylon) with a rapid charger head. There is also a case (Spigen) that has a kickstand but is slim overall.  Low offers will be ignored. Must see. ,5,Local pickup (28 miles away),Ships for $7.49,28.0,,7.49,"San Diego, CA",San Diego, CA,7 months 
85,661323516,Galaxy s8,400.0,Open box (never used),Never used Samsung galaxy s8 still with both back and front protectors and earphones and cables all unused ,3,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Carlsbad, CA",Carlsbad, CA,7 months 
86,653004787,Samsung Galaxy S8,300.0,Used (normal wear),"Samsung Galaxy S8, Comes with box, charger, and black case. Works great! Has a small crack on the right bottom but doesn't affect phone at all. The phone is from T-Mobile. Make a good offer!",5,Local pickup (26 miles away),No shipping INFO!,26.0,,,No location INFO!,,,8 months 
87,650079020,Samsung Galaxy s8 active bundle,650.0,Used (normal wear),Samsung Galaxy s8 active bundle like new unlock so can be use on any network all you see on the picture asking $650 for everything 2 cases Samsung oculus all in original boxes phone includes everything charger earbuds never use ,6,Local pickup (26 miles away),No shipping INFO!,26.0,,,"Vista, CA",Vista, CA,8 months 
88,644640829,Samsung S8+,150.0,For Parts,Samsung Galaxy S8+ Asking for $150As isBad ESN For parts only,3,Local pickup (22 miles away),No shipping INFO!,22.0,,,"Chula Vista, CA",Chula Vista, CA,8 months 
89,641655439,Samsung Galaxy S8 64GB Verizon,350.0,Used (normal wear),"Samsung Galaxy S8 64GB Verizon is excellent condition, like new, no scratches. Additional micro SD card of 64GB for a total of 128GB of storage.Includes:- OTG adapter (You can plug different devices to your phone, like a mouse, keyboard, hard drive, etc.)- Fast Charger- 1 Case with Nano technology (Sticks to any flat surface like wood, plastic, glass, etc. Perfect for selfies)- OEM Box and sim card removal tool- Latest Gear VR OculusPrice is firm:- $400 with Gear VR Oculus- $350 without Gear VR Oculus",5,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,8 months 
90,638164174,3x samsung s8 unlocked,110.0,Other (see description),"3x samsung galaxy s8 unlocked All 4 phones are fully operational, each one of these has a crack on the glass, screen is fine just glass needs replacement, $110 each",1,Local pickup (26 miles away),No shipping INFO!,26.0,,,"Escondido, CA",Escondido, CA,8 months 
91,635099517,Samsung Galaxy S8,150.0,Used (normal wear),"Samsung Galaxy S8 (Verizon)Orchid Grey 64GBCracked screen and LCD bleed, but touchscreen still works (see photos)Scratch free back, original backing sticker still intactCan sell with original box containing original contents still unopened and unused - AKG earbuds, charger, adapters (see photos) +$30Can sell with optional cases, black Spigen (used) or clear TPU (unopened) +$10",5,Local pickup (23 miles away),No shipping INFO!,23.0,,,"Chula Vista, CA",Chula Vista, CA,9 months 
92,632638191,Samsung Galaxy S8 plus,340.0,Used (normal wear),Unlock,4,Local pickup (24 miles away),No shipping INFO!,24.0,,,"El Cajon, CA",El Cajon, CA,9 months 
93,627937785,Samsung galaxy s8+,325.0,Open box (never used),"Brand new s8+ for sale lost the box, I like I phone better. My loss your gain askin 300 obo no low ballers. Comes with otter box ",4,Local pickup (45 miles away),No shipping INFO!,45.0,,,"Temecula, CA",Temecula, CA,9 months 
94,624708898,SAMSUNG GALAXY S8 64GB I WOULD LIKE TO CHANGE FOR AN IPHONE,350.0,Used (normal wear),I change the phone for an iphone ,2,Local pickup (10 miles away),Ships for $3.29,10.0,,3.29,"San Diego, CA",San Diego, CA,9 months 
95,621739047,Samsung Galaxy s8 T mobile unlock for any sim cart,350.0,Used (normal wear),Samsung Galaxy s8 T mobile unlock for any sim cart ,1,Local pickup (24 miles away),No shipping INFO!,24.0,,,"El Cajon, CA",El Cajon, CA,9 months 
97,616196303,Samsung galaxy s8 plus,180.0,Used (normal wear),Some cracks but the phones works perfect ,5,Local pickup (16 miles away),No shipping INFO!,16.0,,,"San Diego, CA",San Diego, CA,10 months 
98,609154254,Samsung galaxy s8,309.0,Used (normal wear),AT&T 64gb with expandable memory Black 309$ obo,2,Local pickup (8 miles away),No shipping INFO!,8.0,,,"San Diego, CA",San Diego, CA,10 months 
99,607330141,Samsung Galaxy S8+ Unlocked,290.0,New (never used),"My Phone is in Brand new condition No Scratches Color is Orchid Grey Samsung Galaxy S8+ I've had it for 6 months don't like Android want to go back to the iPhone. Verizon Phone but Unlocked to use with any Carrier I have Tmobile. Comes with original box, charger + case. ",5,Local pickup (17 miles away),No shipping INFO!,17.0,,,"La Mesa, CA",La Mesa, CA,10 months 
100,602351481,Samsung galaxy s8 plus.,300.0,Used (normal wear),Cracked screen but still visible and workable.  Open for any carrier this phone works perfectly.  Clean imei.  $$300 obo,3,Local pickup (22 miles away),No shipping INFO!,22.0,,,"Chula Vista, CA",Chula Vista, CA,11 months 
101,595336304,Samsung Galaxy s8 plus with Samsung VR goggles,420.0,Used (normal wear),Phone is basically new. VERY WELL TAKEN CARE OF. Always been case protected. Has 64 gigs everything still works perfectly. Galaxy s8 plus ready for pick up. Will throw in VR goggles with purchase ,5,Local pickup (18 miles away),No shipping INFO!,18.0,,,"San Diego, CA",San Diego, CA,11 months 
102,574830977,Motorola Moto g6 iPhone Samsung Galaxy S8 S9 iPad MacBook,200.0,Reconditioned/Certified,Comes with a free case,1,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Oceanside, CA",Oceanside, CA,1 year 
103,572226556,Samsung Galaxy s8,250.0,Used (normal wear),"Good phone, no cracks, unlocked ",1,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Vista, CA",Vista, CA,1 year 
104,571404299,SAMSUNG GALAXY s8,280.0,Reconditioned/Certified,Everything legit not locked any carrier 280$$,2,Local pickup (22 miles away),No shipping INFO!,22.0,,,"San Diego, CA",San Diego, CA,1 year 
105,563554285,Samsung Galaxy s8+ unlocked,700.0,Open box (never used),Factory unlocked,2,Local pickup (16 miles away),No shipping INFO!,16.0,,,"National City, CA",National City, CA,1 year 
106,557536686,"Samsung Galaxy S8 Plus 64 GB Orchid Gray With Cases, Headphones, Charger & Original Packaging",400.0,Used (normal wear),"Perfect condition Samsung Galaxy S8+ 64GB Orchid Gray. Currently T-Mobile phone, but I can unlock it if needed. No signs of wear at all. I will include all accessories and original packaging. (Headphones, Charger, All Additional Accessories Included During Purchase)I do have a front screen protector on it currently.If you’re interested, I can include the cases I bought for the phone: One 3 piece golden sparkle case (Purchased for $30), and/or 2 piece Black Case that includes a front and back screen protector (Purchased for $35). Please see images. I used this phone for less than 5 months, loved it. Purchased from T-Mobile. $400 OBO ",6,Local pickup (15 miles away),No shipping INFO!,15.0,,,"San Diego, CA",San Diego, CA,1 year 
107,552912760,Samsung Galaxy S8 64GB BRAND NEW,495.0,Open box (never used),I have a galaxy S8 64GB I never used it bought an iPhone instead so no longer needed it is T-Mobile,4,Local pickup (9 miles away),No shipping INFO!,9.0,,,"San Diego, CA",San Diego, CA,1 year 
108,544760282,Samsung galaxy s8+,275.0,Used (normal wear),"Really small on bottom right, still great usable good working condition. Just aesthetic blemish.",1,Local pickup (6 miles away),No shipping INFO!,6.0,,,"San Diego, CA",San Diego, CA,1 year 
109,538749764,Samsung galaxy s8,400.0,Used (normal wear),Samsung galaxy s8 works very good very good condition ,2,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,1 year 
110,532905261,Samsung galaxy S8,320.0,Used (normal wear),"Unlocked , damage only on rear glass , front is fine, works perfectly",4,Local pickup (18 miles away),No shipping INFO!,18.0,,,"San Diego, CA",San Diego, CA,1 year 
111,529369914,Samsung Galaxy S 8+,500.0,Used (normal wear),Samsung Galaxy s8 + its unlocked it's in mint and crispy condition  no dinks fresh screen it also still has the sticker in the back and comes with Otter box protector and the ph1s box and charger if ur interested call or text {contact info removed},5,Local pickup (17 miles away),No shipping INFO!,17.0,,,"National City, CA",National City, CA,1 year 
112,526317920,Samsung galaxy s8,280.0,Reconditioned/Certified,Works great just needs new screen Phone carrier att64gbBlack ,2,Local pickup (28 miles away),No shipping INFO!,28.0,,,"Oceanside, CA",Oceanside, CA,1 year 
113,500770087,Samsung galaxy s8 T-Mobile,400.0,New (never used),Does not come with SIM card ,2,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,1 year 
114,467540709,Samsung galaxy s8 plus $500,500.0,Used (normal wear),No scraches brand new coditions,4,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,1 year 
115,454709352,Samsung Galaxy S8+ charcoal gray,400.0,Used (normal wear),Like new only had for 3 months no scraches or dents.Firm on 400 price Only serious buyers ,3,Local pickup (18 miles away),No shipping INFO!,18.0,,,"El Cajon, CA",El Cajon, CA,1 year 
116,442543214,Samsung Galaxy S8+,500.0,Used (normal wear),"Samsung Galaxy S8+ 64GB. At&T Carrier, only used for 2months it is In very excellent condition. No scratches no dings fairly new. Factory Reset Ready To Activate. $500 OBO",5,Local pickup (22 miles away),No shipping INFO!,22.0,,,"Escondido, CA",Escondido, CA,1 year 
117,393071167,Samsung Galaxy S8+,600.0,Reconditioned/Certified,T-Mobile Galaxy S8+ for sale. Manufacturer refurbished. Like new.  No scratches and all accessories included.,2,Local pickup (15 miles away),No shipping INFO!,15.0,,,"La Mesa, CA",La Mesa, CA,1 year 
118,368098415,Samsung Galaxy S8 Plus Unlocked,330.0,Used (normal wear),Samsung Galaxy S8 Plus 64 Unlocked2 small cracks in each corner and hair line in$330Original company we spring but u can use it with any company.,5,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,2 years 
119,367867310,Samsung Galaxy S8 Plus Unlocked,360.0,Used (normal wear),Samsung Galaxy S8 Unlocked It has 2 small crack on each corner and hair line crack can’t see it when is on Is unlocked to all carriers ,5,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,2 years 
120,364572459,Samsung Galaxy s8 plus for metro pcs,530.0,Used (normal wear),10 de 10...working good...,1,Local pickup (22 miles away),No shipping INFO!,22.0,,,"Chula Vista, CA",Chula Vista, CA,2 years 
121,326690451,Samsung galaxy s8 plus,700.0,Reconditioned/Certified,No description. Ask seller for more details,1,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Spring Valley, CA",Spring Valley, CA,2 years 
125,786171362,Samsung Galaxy S8,200.0,Used (normal wear),"Verizon, Samsung Galaxy S8 in great condition. No cracks and no major scratches. No sim card. Still have original box and comes with case, and charger. Any question let me know. Asking $200 but can negotiate.",3,No delivery INFO!,"Ships from Oak Harbor, WA for $3.29",,"Oak Harbor, WA",3.29,"Oak Harbor, WA",Oak Harbor, WA,1 day 
127,785324886,Tech Bundle Deal (Everything included),200.0,New (never used),"3 - iPhone 7 case4- Samsung Galaxy S8 Screen Protector1- Steelie Car Mount1- Samsung Wireless Charging Stand1- MyCharge Battery Pack (charges apple & micro usb products)1- Apple iPhone 7 Plus Leather Case1- HP EliteBook 6930p Laptop (Works, missing charger)1- AT&T Note 8 (Will need new screen replacement & digitizer).Message me with any questions TC Connect",7,No delivery INFO!,"Ships from Saint Paul, MN for $13.99",,"Saint Paul, MN",13.99,"Saint Paul, MN",Saint Paul, MN,2 days 
128,785022395,Samsung Galaxy s8,170.0,Used (normal wear),I have a Samsung Galaxy S8 with a crack on the outside of the screen that doesn't affect this phone's performance it works great and is unlocked for any carrier comes with a really nice case and I'll throw in a Samsung wireless charger,6,No delivery INFO!,"Ships from Portland, OR for $3.29",,"Portland, OR",3.29,"Portland, OR",Portland, OR,3 days 
129,784804321,Galaxy S8 silver + Jlabs Wireless Earbuds/sport+charger,300.0,Used (normal wear),Samsung Galaxy S8 silver (only 5months old)*TMobile carrier*+Wireless Phone Charger (not shown)+Jlabs wireless Earbuds Sport (only worn a few times)Including Addition ear padsGreat wireless set very new.,4,No delivery INFO!,"Ships from Coppell, TX for $7.49",,"Coppell, TX",7.49,"Coppell, TX",Coppell, TX,3 days 
130,783977255,Samsung Galaxy S8 (sprint),200.0,Reconditioned/Certified,64gb Galaxy S8. Carrier is sprint.....phone is in awesome condition and works perfectly.,5,No delivery INFO!,"Ships from Raleigh, NC for $7.49",,"Raleigh, NC",7.49,"Raleigh, NC",Raleigh, NC,5 days 
131,783526655,Samsung Galaxy S8+ Plus GSM Unlocked (Trade IPhone 8 +),325.0,Open box (never used),  Samsung Galaxy S8+ Plus GSM Unlocked (Trade IPhone 8 +) What's inside the box?Your Midnight Black Samsung Galaxy S8 PlusAll retail manuals and device information bookletsAll Brand New Samsung OEM Accessories. Which Include:Fast Charge Wall BlockType-C Charging CableAKG Headphones (with extra ear bud tips),4,No delivery INFO!,"Ships from Miami, FL for $10.99",,"Miami, FL",10.99,"Miami, FL",Miami, FL,5 days 
132,783247234,Gear s 3 and Samsung galaxy s8+,300.0,Used (normal wear),Vendo mi samsung y mi gear s3 porque me cambie iPhone los dos funcionana muy bien,2,No delivery INFO!,"Ships from Combine, TX for $7.49",,"Combine, TX",7.49,"Combine, TX",Combine, TX,6 days 
133,782989152,Samsung galaxy s8,250.0,Reconditioned/Certified,"In brand new condition comes with charger, phone case and box. No scratches or cracks .Can be used for sprint or prepaid services. ",1,No delivery INFO!,"Ships from Laurel, MD for $10.99",,"Laurel, MD",10.99,"Laurel, MD",Laurel, MD,6 days 
134,782441005,A.+.+ Gold platinum Samsung Galaxy Note5 Unlocked works w/ Anny world company Android Cell Phone Tmobile h20 boost metro pcs at&t verizon sprint att,195.0,Reconditioned/Certified,"Grade A+ Galaxy Note5 box &  accessories included ... Samsung Galaxy Edge s6 s7 s8 s9 s10 plus Iphone 6 7 8 9 10 11 pro Note 4 5 7 8 9 10 plus cricket  simple mobile net10, h2o , trackphoneYou are welcome to bring your own sim card and test the phone ...Beautiful A+++ condition",8,No delivery INFO!,"Ships from Miami, FL for $10.99",,"Miami, FL",10.99,"Miami, FL",Miami, FL,1 week 
135,782324507,Samsung Galaxy S8 T-MOBILE,285.0,Reconditioned/Certified,Great condition. Minor scratch that I tried to point out in the last picture. Barely noticeable. FREE Samsung S-View caseFREE Micro SD Card,6,No delivery INFO!,"Ships from El Paso, TX for $7.49",,"El Paso, TX",7.49,"El Paso, TX",El Paso, TX,1 week 
136,781963134,SAMSUNG GALAXY S8 ** UNLOCKED + CASE,225.0,Reconditioned/Certified,SAMSUNG GALAXY S8 PHONEMODEL: SM-G95064 GB STORAGEUNLOCKED FOR ANY CARRIERCLEAN IMEI ESN MEIDINCLUDES SAMSUNG FLIP COVER CASEFULLY FUNCTIONALPERFECT WORKING CONDITIONSMALL CRACK BOTTOM RIGHTDOESN'T AFFECT PHONE,5,No delivery INFO!,"Ships from Tigard, OR for $7.49",,"Tigard, OR",7.49,"Tigard, OR",Tigard, OR,1 week 
137,780928407,Samsung Galaxy S8 Active SM-G892A 64GB Gray AT&T T-Mobile GSM Unlocked,235.0,Reconditioned/Certified,"Factory Refurbished. Perfect screen, no burn in. Phone is like new! Comes with brand new high speed charger and charge cable.GSM Unlocked Only, No Verizon or SprintModel: Samsung Galaxy S8 ActiveModel Number: SM-G892AModified Item: NoColor: GrayOperating System: AndroidLock Status: Network UnlockedContract: Without ContractMPN: SM-G892ACustom Bundle: NoNetwork: UnlockedStyle: SmartphoneStorage Capacity: 64 GBFeatures: 3G Data Capable, 4G Data Capable, 4K Video Recording, Bluetooth Enabled, Fingerprint SensorBrand: SamsungNetwork Technology: LTEProcessor: Quad CoreNon-Domestic Product: NoManufacturer Color: GreyUPC: 887276224169",6,No delivery INFO!,"Ships from Burbank, CA for $7.49",,"Burbank, CA",7.49,"Burbank, CA",Burbank, CA,1 week 
138,780988159,Samsung Galaxy s8 2 phones,400.0,Used (normal wear),Samsung Galaxy S8 SM-G950 - 64GB - Arctic Silver screen is cracked but phone works perfectly And Midnight Black is in good condition both phones still have the film sticker on the back ... please see pictures before bidding (Unlocked). Comes with one original charger Condition is Used. Shipped with USPS Priority Mail.,12,Local pickup (87 miles away),Ships for $7.49,87.0,,7.49,"San Bernardino, CA",San Bernardino, CA,1 week 
139,780303710,Samsung galaxy s8 Plus,380.0,Used (normal wear),64gbUnlocked. Can be used with any carrier and outside of the US. Comes with: charger and phone case and 1 screen protector and 1 tempered glass screen protector. ,7,No delivery INFO!,"Ships from Houston, TX for $7.49",,"Houston, TX",7.49,"Houston, TX",Houston, TX,1 week 
140,780169209,Samsung Galaxy S8,200.0,Used (normal wear),"Verizon phone, in great condition. No scratches or system defects. Comes with fast charger. ",4,No delivery INFO!,"Ships from McKinney, TX for $7.49",,"McKinney, TX",7.49,"McKinney, TX",McKinney, TX,1 week 
141,723497000,Brand New Samsung Galaxy S8,200.0,Used (normal wear),Has been in a case since it was first bought.No scratches No anything Looks brand new,2,No delivery INFO!,"Ships from Robstown, TX for $7.49",,"Robstown, TX",7.49,"Robstown, TX",Robstown, TX,1 week 
142,779445979,Samsung Galaxy S8 Unlocked 64GB Like New,289.0,New (never used),"This is like new phone with box and accessories, This phone is just open box but never used.A+ stock",1,No delivery INFO!,"Ships from Queens, NY for $3.29",,"Queens, NY",3.29,"Queens, NY",Queens, NY,1 week 
143,778657929,Like new samsung Galaxy s8+ from t mobile,300.0,Used (normal wear),"Up for sale is a samsung galaxy s8 plus, comes with mophie case/charger and another 4 cases also a wireless charger samsung brand and a type c regular charger. Also taking cash offersI was using it with metro pcs or metro by t mobile and switched to regular t mobile",8,No delivery INFO!,"Ships from Independence, MO for $10.99",,"Independence, MO",10.99,"Independence, MO",Independence, MO,2 weeks 
144,778337794,"Samsung Galaxy S8 G950U. Factory unlocked. Any Sim, Blue Coral",220.0,Open box (never used),"Samsung Galaxy S8 Unlocked for sale. Works with Metropcs, T-Mobile, AT&T,Net10, Cricket, H20 etc. international use. Good condition/No Cracks. Welcomed to bring your own SIM cards to test ! Great pricing. Imei clean/ready to use . Comes with charger and headphones.Accept PayPal Credit and Cashapp. Free delivery.",10,No delivery INFO!,"Ships from Miami, FL for $3.29",,"Miami, FL",3.29,"Miami, FL",Miami, FL,2 weeks 
145,777514690,Unlocked brand new in box Samsung Galaxy S8 64gb Blue Unlocked,379.0,New (never used),Firm Ship and Payments Offer up Only see reviews and other postsUnlocked brand new in box Samsung Galaxy S8 64gb Blue UnlockedColor Blue New in Box Clean IMEI see photo accessories in box Power charger cable . ,2,No delivery INFO!,"Ships from Cumming, GA for $10.99",,"Cumming, GA",10.99,"Cumming, GA",Cumming, GA,2 weeks 
146,777267314,64GB unlocked Samsung Galaxy S8 $250,250.0,Used (normal wear),"64GB unlocked Samsung Galaxy S8 $250.most popular phone with the Samsung Galaxy S8. Fast, good size, factory unlocked for any service like AT&T Cricket T-Mobile MetroPCS telcel Obama life and international Networks.Comes in great condition with no cracks and no damage for just $250 cash credit debit or trade for phonesSe habla Español",2,No delivery INFO!,"Ships from Modesto, CA for $7.49",,"Modesto, CA",7.49,"Modesto, CA",Modesto, CA,2 weeks 
147,776832174,Samsung S8 never used,300.0,Reconditioned/Certified,Perfect Samsung Galaxy S8 64GBNever used ,3,No delivery INFO!,"Ships from Fort Lauderdale, FL for $7.49",,"Fort Lauderdale, FL",7.49,"Fort Lauderdale, FL",Fort Lauderdale, FL,2 weeks 
148,776541823,Samsung Galaxy S8 unlocked,279.0,New (never used),Samsung Galaxy S8Unlocked Metro pcsMexicoSimple mobileT mobileATTTELCELULTRATEXT {contact info removed},1,No delivery INFO!,"Ships from Avondale, AZ for $13.99",,"Avondale, AZ",13.99,"Avondale, AZ",Avondale, AZ,2 weeks 
149,775756642,Samsung galaxy s8,450.0,Used (normal wear),Samsung galaxy s8. Sprint only ,2,No delivery INFO!,"Ships from Bakersfield, CA for $3.29",,"Bakersfield, CA",3.29,"Bakersfield, CA",Bakersfield, CA,2 weeks 
150,775567727,Samsung galaxy s8,300.0,Reconditioned/Certified,No description. Ask seller for more details,3,No delivery INFO!,"Ships from Lehigh Acres, FL for $7.49",,"Lehigh Acres, FL",7.49,"Lehigh Acres, FL",Lehigh Acres, FL,2 weeks 
151,775224240,Samsung Galaxy S8 Plus UNLOCKED,240.0,Used (normal wear),Samsung Galaxy s8 plus unlocked for sale 64 gb Unlocked / works internationalAlmost brand new Comes in  with a free charger and Throwing a clear shock caseFor free ( $30.00 value )Has a litle black spot on screen that doesnt affect the phone functionallity$ 250 OBOp☆☆☆☆☆☆☆☆☆☆☆☆******************************Samsung Galaxy S8 Plus 64gbLiberado/desbloqueado Trabaja internacionalBuena condicion se entrega con  su cargadorEn la compra de este celular se regala una funda a prueba de golpes transparente( vale $30 dol) Tiene un pequeno detalle una manchita en la pantalla que no afecta en nada el telefono $250 o ofrezca ,5,No delivery INFO!,"Ships from Mesquite, TX for $7.49",,"Mesquite, TX",7.49,"Mesquite, TX",Mesquite, TX,3 weeks 
152,774593855,3 sim unlocked samsung galaxy s8 64gb,260.0,Used (normal wear),260 each or discounted for multiple factory unlocked for att tmobile metro pcs simple straight talk mint lyca ultra net10 cricket h20 aio or for international use so bring your sim card to try it before you buy one or more ,1,No delivery INFO!,"Ships from San Jose, CA for $3.29",,"San Jose, CA",3.29,"San Jose, CA",San Jose, CA,3 weeks 
153,774343244,Samsung Galaxy S8 64GB sprint,325.0,Used (normal wear),Like new with its original accessories and box box,7,No delivery INFO!,"Ships from Henrico, VA for $7.49",,"Henrico, VA",7.49,"Henrico, VA",Henrico, VA,3 weeks 
154,773678377,Samsung galaxy s8 with otterbox,150.0,Used (normal wear),"Comes with Otterbox commuter ($60) Cracked screen but everything else works great camera, charging,screen ",9,No delivery INFO!,"Ships from Mt. Juliet, TN for $3.29",,"Mt. Juliet, TN",3.29,"Mt. Juliet, TN",Mt. Juliet, TN,3 weeks 
155,773063169,Samsung Galaxy S8,275.0,Reconditioned/Certified,"Still in package for assurion...  only turned on for photo.  Galaxy S8 in perfect condition.   Came for tmobile,  but not locked into an account.   Phone was paid off, and got upgraded to S9, but still have this one.",5,Local pickup (82 miles away),Ships for $7.49,82.0,,7.49,"Long Beach, CA",Long Beach, CA,3 weeks 
156,772707713,3 sim unlocked samsung galaxy s8 64gb,260.0,Used (normal wear),260 each or discounted for multiple factory unlocked for att tmobile metro pcs simple straight talk mint lyca ultra net10 cricket h20 aio or for international use so bring your sim card to try it before you buy it ,1,No delivery INFO!,"Ships from San Jose, CA for $3.29",,"San Jose, CA",3.29,"San Jose, CA",San Jose, CA,3 weeks 
157,772023127,SAMSUNG GALAXY WATCH ** LTE + GPS + BLUETOOTH + WIFI,248.0,New (never used),BRAND NEWUNLOCKEDSAMSUNG GALAXY WATCH4G LTE CELLULAR+ GPS + WIFI + BLUETOOTHREADY TO SYNC COMPATIBLE WITH ANY SAMSUNG GALAXY PHONES6 S7 S8 S9 S10 S8+ S9+ S10+ PLUSNOTE 5 8 9 10 10+ PLUS* MAY CONSIDER FULL or PARTIAL TRADES TOWARDS:APPLE WATCH SERIES 3 4IPHONE 7 8 9 X XR XS 11 PRO MAXTAB S2 S3 S4 S5 S6 SPENNEWER IPAD3DR SOLO DRONE + GOPROGO PRO HERO 6 7 8 BLACKKARMA GRIP DRONEDJI SPARKDJI PHANTOM 3 4DJI MAVIC PRO* SHIPPING WILL NOT INCLUDE BOX,4,No delivery INFO!,"Ships from Palm Desert, CA for $3.29",,"Palm Desert, CA",3.29,"Palm Desert, CA",Palm Desert, CA,3 weeks 
158,771651110,Samsung galaxy s8+,200.0,Reconditioned/Certified,It’s cracked on the back other than that it works perfect 64 gb Willing to trade,4,No delivery INFO!,"Ships from Denver, CO for $7.49",,"Denver, CO",7.49,"Denver, CO",Denver, CO,4 weeks 
159,771004069,Samsung Galaxy S8 Plus,275.0,Used (normal wear),****REALLY GOOD DEAL****OTTER BOX INCLUDED for an extra $15 THEY’RE EXPENSIVEPRISTINE CONDITIONUNLOCKED FOR WORLDWIDE USENO SCRATCHED NOT DENTED NOT NOTHING PHONE IS IMPECABLESHIPPING AVAILABLE FOR SERIOUS BUYERS,5,Local pickup (28 miles away),Ships for $7.49,28.0,,7.49,"San Diego, CA",San Diego, CA,4 weeks 
160,770305649,Samsung Galaxy s8+,325.0,New (never used),Brand new out the box an comes with a charger the phone is midnight black,4,No delivery INFO!,"Ships from TEMPLE TERR, FL for $3.29",,"TEMPLE TERR, FL",3.29,"TEMPLE TERR, FL",TEMPLE TERR, FL,1 month 
161,782245370,Samsung Galaxy S8,200.0,New (never used),"samsung galaxy s8works but the screen is black unlocked to any carrier if you can replace the screen, it will work okay or just use it for parts as it still operates fine 200 or best offer/open to trades",2,Local pickup (50 miles away),No shipping INFO!,50.0,,,"San Juan Capistrano, CA",San Juan Capistrano, CA,1 week 
163,781237368,SAMSUNG GALAXY S8+ UNLOCK THIS PHONE WILL WORK WITH ( . AT&T . verizon . Cricket . sprint . Boost Mobile . Metro by T-Mobile )HABLO ESP,295.0,Used (normal wear),. AT&T  . verizon. Cricket  . sprint . Boost Mobile . Metro by T-Mobile  ,2,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Escondido, CA",Escondido, CA,1 week 
164,779080545,Samsung Galaxy S8+,419.0,Used (normal wear),"I have a Samsung galaxy s8+, comes with black case and charger. It only has one small crack on the bottom left side, but other than that, there are not any other scratches. I had a screen protector on it so the screen is still good. Please contact me for any further details. I used it with T-Mobile but I could get it unlocked, if necessary. ",3,Local pickup (14 miles away),Ships for $7.49,14.0,,7.49,"San Diego, CA",San Diego, CA,2 weeks 
165,776653833,Samsung Galaxy S8 Active 64Gb Unlocked Any Carrier,240.0,Used (normal wear),"Good Battery Life and Clean IMEI, not reported stolen. We offer warranty on all of our phones.All of our phones are used but in great Shape! Factory unlocked which means you can put any Sim Card  with service and it will work.Comes with:House Charger Buy with confidence ",5,Local pickup (24 miles away),No shipping INFO!,24.0,,,"San Diego, CA",San Diego, CA,2 weeks 
166,773987997,Samsung Galaxy S8 (AT&T),250.0,Used (normal wear),"Samsung Galaxy S8 with curved screen. HD Zagg shield, clear case and pop socket included. (Bubble in lower right of shield) screen and phone is in NEW condition. Charger not included. ",5,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,3 weeks 
167,771390372,Samsung Galaxy S8 Active 64Gb Factory Unlocked,245.0,Used (normal wear),"Good Battery Life and Clean IMEI, not reported stolen. We offer warranty on all of our phones.All of our phones are used but in great Shape! Factory unlocked which means you can put any Sim Card  with service and it will work.Comes with:House Charger Buy with confidence ",4,Local pickup (25 miles away),No shipping INFO!,25.0,,,"San Diego, CA",San Diego, CA,4 weeks 
168,770630183,Samsung Galaxy S8,220.0,Used (normal wear),T-Mobile carrier small chip top right corner does not affect the functions. Clean ESN factory reset ready for use. No charger and please no low ballers ,3,Local pickup (27 miles away),No shipping INFO!,27.0,,,"Vista, CA",Vista, CA,1 month 
169,768537987,Samsung galaxy s8+ unlock hablo español . AT&T . verizon . Cricket . sprint . Boost Mobile . Metro by T-Mobile,275.0,Used (normal wear),. AT&T  . verizon. Cricket  . sprint . Boost Mobile . Metro by T-Mobile  ,3,Local pickup (22 miles away),No shipping INFO!,22.0,,,"Escondido, CA",Escondido, CA,1 month 
