,Item ID,Title,Price,Condition,Description,Number_of_pictures,Delivery,Shipping,Distance,Ship_Location,Ship_Price,Location,City,State,Time
129,782441005,A.+.+ Gold platinum Samsung Galaxy Note5 Unlocked works w/ Anny world company Android Cell Phone Tmobile h20 boost metro pcs at&t verizon sprint att,195,Reconditioned/Certified,"Grade A+ Galaxy Note5 box &  accessories included ... Samsung Galaxy Edge s6 s7 s8 s9 s10 plus Iphone 6 7 8 9 10 11 pro Note 4 5 7 8 9 10 plus cricket  simple mobile net10, h2o , trackphoneYou are welcome to bring your own sim card and test the phone ...Beautiful A+++ condition",8,No delivery INFO!,"Ships from Miami, FL for $10.99",,"Miami, FL",10.99,"Miami, FL",Miami, FL,6 days 
130,782053388,Unlocked Samsung Galaxy S8 ACTIVE • Waterproof • Ready to Use • Any GSM Carrier!,265,Used (normal wear),"Original Galaxy S8 Active - Waterproof- Rugged - Great Battery- Strong ScreenWorks Perfect (100%). No Issues Unlocked and Ready to Use. Any GSM carrierFor ATT, T-Mobile, Metro PCS, Simple Mobile,  Cricket Wireless, Net 10, H20, Claro, Digicel, Overseas/ International. Just insert your SIM card Phone comes with Charger & USB CableOriginal Samsung Galaxy S7 SM-G892U Black Android Smartphone/ Cellphone 4G LTE",3,No delivery INFO!,"Ships from Davie, FL for $7.49",,"Davie, FL",7.49,"Davie, FL",Davie, FL,1 week 
131,781826179,Samsung Galaxy S8,299,Open box (never used),64 gb memoryFactory unlockedUS Warranty8 MP Dual Camera,1,No delivery INFO!,"Ships from Chicago, IL for $7.49",,"Chicago, IL",7.49,"Chicago, IL",Chicago, IL,1 week 
132,781620648,Saamaung galaxy s8 plus 64gb T-Mobile metroPcs unlocked like new,320,Used (normal wear),Selling excellent condition in the original box Samsung  galaxy s8 plus 64gb T-Mobile metroPcs unlocked like new it’s open to all carriers word wide.. its paid off through T-Mobile.. comes with its  original charger and headset. And case. For only $320 Pickup  only in west federal way PLZ ONLY SERIOUS BUYERS CAN TEXT ME,4,No delivery INFO!,"Ships from Tacoma, WA for $10.99",,"Tacoma, WA",10.99,"Tacoma, WA",Tacoma, WA,1 week 
133,780886834,APPLE IPHONE 6 ** UNLOCKED + CASE,125,New (never used),APPLE IPHONE6MODEL: A1549UNLOCKED FOR ANY CARRIERREADY TO ACTIVATECLEAN ESN MEID IMEINOT ICLOUD LOCKEDMIGHT TRADE FOR:SAMSUNG GALAXYWATCH 46 MMS3 FRONTIERS7 S8 S9 S10NOTE 5 NOTE 8 9 10APPLE SERIES 3 WATCH,7,No delivery INFO!,"Ships from Portland, OR for $3.29",,"Portland, OR",3.29,"Portland, OR",Portland, OR,1 week 
134,780270799,Samsung galaxy s8+,240,Open box (never used),No description. Ask seller for more details,5,No delivery INFO!,"Ships from Naugatuck, CT for $3.29",,"Naugatuck, CT",3.29,"Naugatuck, CT",Naugatuck, CT,1 week 
135,779930464,Samsung Galaxy S8 Brand New (AT&T),195,Open box (never used),Has this phone for 1 day before switching carriers. Could not return. Brand new. ,3,No delivery INFO!,"Ships from Statesboro, GA for $3.29",,"Statesboro, GA",3.29,"Statesboro, GA",Statesboro, GA,1 week 
136,779843831,Samsung Galaxy S8+,300,Used (normal wear),Works fine Trade or $300 ,2,No delivery INFO!,"Ships from Atlantic City, NJ for $3.29",,"Atlantic City, NJ",3.29,"Atlantic City, NJ",Atlantic City, NJ,1 week 
137,779445979,Samsung Galaxy S8 Unlocked 64GB Like New,289,New (never used),"This is like new phone with box and accessories, This phone is just open box but never used.A+ stock",1,No delivery INFO!,"Ships from Queens, NY for $3.29",,"Queens, NY",3.29,"Queens, NY",Queens, NY,1 week 
138,778843024,Samsung galaxy s8,250,Used (normal wear),Fair condition small crack at the corner of screen but everything works on it. Asking for 250 great deal for this phone great camera quality ,3,Local pickup (83 miles away),Ships for $7.49,83.0,,7.49,"Indio, CA",Indio, CA,1 week 
139,777891202,☆☆ THE FLAGSHIP SAMSUNG GALAXY S8 MIRROR FACE CHROME,275,New (never used),BRAND NEW MIRROR FACED CHROME S8 THAT HAS TWEAKED STOCK ROM FOR PERFORMANCE AND PAID APP TO ENABLE DISABLE ANY PACKAGE ALSO COMES WITH OTTERBOX CASE AND PRICE IS NOT NEGOTIABLE. ,4,No delivery INFO!,"Ships from Minneapolis, MN for $7.49",,"Minneapolis, MN",7.49,"Minneapolis, MN",Minneapolis, MN,2 weeks 
140,777492412,Samsung Galaxy S8,135,New (never used),"Please read below before purchasing this item! {SHIPPING} - Anything 1-70lb is $8 for Shipping, before purchase I will place it at “free shipping” & add the $8 in the final cost of the product(s). I ship same day/day after (Monday-Friday) if I can ship weekends I’ll let you know during purchase!Negotiable? Y/N = NCondition: 3Poor - 1Fair - 2Good - 3Excellent - 4New - 5Description of item listed:Samsung Galaxy S8 64gbT-MobileIMEI: 357753080459210Size:Problems with item: Check PicturesCrack on bottom left corner on screen.Crack where volume button is.Crack on screen.Other Information: Please read my profile bio for bundle deals, designers, ect.",6,Local pickup (89 miles away),Ships for $3.29,89.0,,3.29,"Rancho Cucamonga, CA",Rancho Cucamonga, CA,2 weeks 
141,777253897,NEW SAMSUNG GALAXY S8,280,New (never used),BRAND NEW  SAMSUNG GALAXY S8  ,12,No delivery INFO!,"Ships from Belleair, FL for $3.29",,"Belleair, FL",3.29,"Belleair, FL",Belleair, FL,2 weeks 
142,776603863,SAMSUNG GALAXY S8 64GB FACTORY UNLOCKED BLACK,300,New (never used),SAMSUNG GALAXY S8 (BLACK)BRAND NEW (NEVER USED)FACTORY UNLOCKEDCAN BE USED WITH ANY CARRIER IN THE WORLD 🌎 ORIGINAL BOX AND ACCESSORIES INCLUDED BUY FROM A TRUSTED SELLER- EXCELLENT FEEDBACK AND EXCEPTIONAL CUSTOMER SERVICE! I RESPOND IMMEDIATELY! PLEASE NO SCAMMERS/ NO PAYPAL/ NO CASH APP/ VENMO ETC ONLY FORM OF PAYMENT IS CASH AND OFFER UP! MAKE SURE YOU FOLLOW THIS WHILE PURCHASING ON OFFER-UP FOR YOUR OWN PROTECTION! IF POST IS UP -ITEM IS AVAILABLE ,1,No delivery INFO!,"Ships from Brooklyn, NY for $3.29",,"Brooklyn, NY",3.29,"Brooklyn, NY",Brooklyn, NY,2 weeks 
143,776243193,6 sim unlocked samsung galaxy s8 active 64gb,260,Used (normal wear),260 each or discounted for multiple factory unlocked for att tmobile metro pcs simple straight talk mint lyca ultra net10 cricket h20 aio or for international use so bring your sim card to try it before you buy one or more ,1,No delivery INFO!,"Ships from San Jose, CA for $3.29",,"San Jose, CA",3.29,"San Jose, CA",San Jose, CA,2 weeks 
144,775738706,Samsung galaxy S8 plus unlocked for any carrier,450,Used (normal wear),Like new screen immaculate had a glass protector on since purchased unlocked for any carrier,3,No delivery INFO!,"Ships from Jacksonville, FL for $3.29",,"Jacksonville, FL",3.29,"Jacksonville, FL",Jacksonville, FL,2 weeks 
145,762159716,New Gold Platinum Samsung Galaxy Note5 T mobile Android Cell Phone,195,Reconditioned/Certified,Like new Note5 manual and accessories included ... Galaxy tabpro s Samsung Galaxy Edge s6 s7 s8 s9 s10 Iphone 6 7 8 9 10 11 Note 4 5 7 8 9 10 Sprint Verizon Metro pcs  Boost mobile ,8,No delivery INFO!,"Ships from Miami, FL for $10.99",,"Miami, FL",10.99,"Miami, FL",Miami, FL,2 weeks 
146,775052423,Samsung Galaxy S8 T-Mobile phone,350,New (never used),Samsung Galaxy S8 T-Mobile phoneI never actually used the phone. It was activated but never used as I went back to my iPhone.No scratches excellent condition!This is for the phone only I don’t have the charging cords or earbuds.Thanks,3,Local pickup (70 miles away),Ships for $7.49,70.0,,7.49,"Huntington Beach, CA",Huntington Beach, CA,2 weeks 
147,774488028,Samsung Galaxy S8+ plus Unlocked 64GB,235,Used (normal wear),"Used but in very good condition. Gray color. Nothing wrong with it. No major scratches or dents. Sides, screen and back are really clean. Some burn on LED.",7,No delivery INFO!,"Ships from Tuscaloosa, AL for $3.29",,"Tuscaloosa, AL",3.29,"Tuscaloosa, AL",Tuscaloosa, AL,3 weeks 
148,774026208,☆☆☆ THE FLAGSHIP SAMSUNG GALAXY S8,225,New (never used),Brand new customized mirror face chrome and black S8 without a scratch or even microabrasion anywhere on it.,9,No delivery INFO!,"Ships from Minneapolis, MN for $7.49",,"Minneapolis, MN",7.49,"Minneapolis, MN",Minneapolis, MN,3 weeks 
149,773613145,Airpods gen 2,150,Used (normal wear),"Their a little dirty, but they work perfectly! Asking 150 no lower then 120. Just dont want them, will trade for samsung galaxy s8 or s8+ unlocked of course and or samsung sgear 2 or above🤷‍♂️.",4,No delivery INFO!,"Ships from Seneca, SC for $3.29",,"Seneca, SC",3.29,"Seneca, SC",Seneca, SC,3 weeks 
150,773058159,Samsung Galaxy S8 64gb unlocked,500,Used (normal wear),"Great condition, all parts come with the phone (only the phone was taken out of the box for use), unlocked phone so compatible with any phone carrier. ",4,No delivery INFO!,"Ships from St. Petersburg, FL for $7.49",,"St. Petersburg, FL",7.49,"St. Petersburg, FL",St. Petersburg, FL,3 weeks 
151,772628266,Samsung s8 plus!! Unlocked,350,Open box (never used),"Brand new !! Samsung Galaxy s8 plus 64GB!!! UNLOCKED (TMOBILE, ATT, METRO) $350 FIRM !!",2,No delivery INFO!,"Ships from Stockton, CA for $10.99",,"Stockton, CA",10.99,"Stockton, CA",Stockton, CA,3 weeks 
152,771770027,Samsung galaxy s8,175,Used (normal wear),Little chipped in the back but works perfectly fine! Very low price! T mobile,1,No delivery INFO!,"Ships from Miami, FL for $3.29",,"Miami, FL",3.29,"Miami, FL",Miami, FL,3 weeks 
153,771086728,Verizon Samsung Galaxy s8,300,Used (normal wear),"Verizon Galaxy s8. Clean esm paid off great condition no scratches. Except on the bottom of the USB port. Comes with charger, phone case, headphones, and original box.",4,No delivery INFO!,"Ships from Salem, MA for $10.99",,"Salem, MA",10.99,"Salem, MA",Salem, MA,4 weeks 
154,770387301,SAMSUNG GALAXY S8 cracked screen but works perfectly AT&T,100,Used (normal wear),The screen needs replacement but otherwise works perfect. $120 or best offer works with AT&T,4,Local pickup (97 miles away),Ships for $3.29,97.0,,3.29,"Los Angeles, CA",Los Angeles, CA,4 weeks 
155,769568753,Samsung Galaxy S8 Plus (READ DESCRIPTION),175,Other (see description),The screen is cracked. Works perfectly fine otherwise. Buy As-Is. If more info needed let me know. Willing to negotiate price.Partial Payment through CashAppThe Rest will be handled through OfferUp,6,No delivery INFO!,"Ships from Tuscaloosa, AL for $7.49",,"Tuscaloosa, AL",7.49,"Tuscaloosa, AL",Tuscaloosa, AL,1 month 
156,781690726,Samsung Galaxy s8+ Factory Unlocked,250,Used (normal wear),Samsung Galaxy s8+ Factory UnlockedAny carrier world wide No passwords or locks of any kind $250,2,Local pickup (22 miles away),No shipping INFO!,22.0,,,"San Marcos, CA",San Marcos, CA,1 week 
157,779080545,Samsung Galaxy S8+,419,Used (normal wear),"I have a Samsung galaxy s8+, comes with black case and charger. It only has one small crack on the bottom left side, but other than that, there are not any other scratches. I had a screen protector on it so the screen is still good. Please contact me for any further details. I used it with T-Mobile but I could get it unlocked, if necessary. ",3,Local pickup (11 miles away),Ships for $7.49,11.0,,7.49,"San Diego, CA",San Diego, CA,1 week 
158,778566024,Samsung Galaxy S8 Used with BOOST Mobile/ Sprint / can use it with other Carrier youd have to activate it yourself with your company,160,Used (normal wear),Samsung Galaxy S8 Used with BOOST Mobile/ Sprint / can use it with other Carrier youd have to activate it yourself with your companySpidgen case Included Charging cord Included ,3,Local pickup (23 miles away),No shipping INFO!,23.0,,,"Escondido, CA",Escondido, CA,1 week 
159,776221944,Samsung galaxy s8 unlocked,249,Used (normal wear),"Mint condition Unlocked ( works with att, tmobile, metro, cricket, Verizon,  & overseas) Comes with charger & store warranty Please contact us if you are interested or have any questions Payless wireless 6074 el cajon Blvd ",11,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,2 weeks 
160,773987997,Samsung Galaxy S8 (AT&T),250,Used (normal wear),"Samsung Galaxy S8 with curved screen. HD Zagg shield, clear case and pop socket included. (Bubble in lower right of shield) screen and phone is in NEW condition. Charger not included. ",5,Local pickup (8 miles away),No shipping INFO!,8.0,,,"San Diego, CA",San Diego, CA,3 weeks 
161,771760933,Samsung Galaxy S8 Plus 64 GB,300,Used (normal wear),"Samsung Galaxy S8 Plus 128 GB T-MobileIncludes 64 GB micro SD card, charger, and two cases",2,Local pickup (22 miles away),No shipping INFO!,22.0,,,"San Marcos, CA",San Marcos, CA,3 weeks 
162,771390372,Samsung Galaxy S8 Active 64Gb Factory Unlocked,245,Used (normal wear),"Good Battery Life and Clean IMEI, not reported stolen. We offer warranty on all of our phones.All of our phones are used but in great Shape! Factory unlocked which means you can put any Sim Card  with service and it will work.Comes with:House Charger Buy with confidence ",4,Local pickup (24 miles away),No shipping INFO!,24.0,,,"San Diego, CA",San Diego, CA,3 weeks 
163,770630183,Samsung Galaxy S8,220,Used (normal wear),T-Mobile carrier small chip top right corner does not affect the functions. Clean ESN factory reset ready for use. No charger and please no low ballers ,3,Local pickup (26 miles away),No shipping INFO!,26.0,,,"Vista, CA",Vista, CA,4 weeks 
164,768537987,Samsung galaxy s8+ unlock hablo español . AT&T . verizon . Cricket . sprint . Boost Mobile . Metro by T-Mobile,275,Used (normal wear),. AT&T  . verizon. Cricket  . sprint . Boost Mobile . Metro by T-Mobile  ,3,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Escondido, CA",Escondido, CA,1 month 
165,765089684,Samsung Galaxy s8 plus 64Gb Factory Unlocked,295,Used (normal wear),Good Battery Life and Clean IMEIWe offer warranty on all of our phonesAll of our phones are used but in great Shape!Not reported stolen and ready to be used with your Simcard.Comes with:House Charger Buy with confidence ,5,Local pickup (16 miles away),No shipping INFO!,16.0,,,"National City, CA",National City, CA,1 month 
166,762885961,Samsung Galaxy S8 plus 64Gb Unlocked any Carrier,295,Used (normal wear),Good Battery Life and Clean IMEIWe offer warranty on all of our phonesAll of our phones are used but in great Shape!Not reported stolen and ready to be used with your Simcard.Comes with:House Charger Buy with confidence ,4,Local pickup (22 miles away),No shipping INFO!,22.0,,,"San Diego, CA",San Diego, CA,1 month 
167,759748707,Samsung Galaxy S8 Verizon Unlocked,275,Used (normal wear),"Bought this phone brand new in 2017, I'm the first and only ownerIt works perfectly64 GB Samsung Galaxy S8 Verizon unlocked phoneHas a finger print scannerDOES NOT COME WITH ORIGINAL CHARGER, charges with a USB C charger, and has great charging speedSlight bubbling at the bottom due to screen protectorNO SCRATCHES OR CRACKSFactory resetTakes amazing pictures Speakers and mic all work properly Can hold a SIM card and an SD cardThis phone was bought brand new at the Verizon Store. If you have any questions please message me asap!",5,Local pickup (20 miles away),No shipping INFO!,20.0,,,"El Cajon, CA",El Cajon, CA,1 month 
168,757482117,Samsung Galaxy Edge S8 Unlocked!!,290,Used (normal wear),"Unlocked Samsung S8 ready to use with any network, No scratches in Excellent conditions only used it for a few weeks!! Asking $290.00 0BO!!Vendo mi Samsung S8 libre de fábrica listo para uso. En excelentes condiciones nomas lo usé por unas semanas pido $290.00  Oh Mejor Oferta!!",4,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,1 month 
169,752702697,Samsung galaxy s8 unlocked,299,Used (normal wear),"Mint condition Unlocked ( works with att, tmobile, metro, cricket, Verizon,  & overseas) Comes with charger & store warranty Please contact us if you are interested or have any questions Payless wireless 6074 el cajon Blvd ",9,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,2 months 
170,749897849,Samsung Galaxy S8,275,Used (normal wear),"The phone is in very good usable condition.  Slight nicks but cannot be seen with the phone cover that comes for free along with the phone. Also, I am giving away a screen protector for free",4,Local pickup (6 miles away),No shipping INFO!,6.0,,,"San Diego, CA",San Diego, CA,2 months 
171,747548264,Unlocked Samsung Galaxy S8,175,Used (normal wear),Unlocked SAMSUNG GALAXY S8. Make me an offer. Works perfectly. Comes with a charging cord and option phone case. Has had one small crack in the corner that is not expanding - it happened about two years ago and had never changed.  $200 OBO,6,Local pickup (18 miles away),Ships for $3.29,18.0,,3.29,"Spring Valley, CA",Spring Valley, CA,2 months 
172,747150901,Samsung Galaxy s8 plus,180,Used (normal wear),Samsung Galaxy s8 plus it's in really good   condition beside the screen its broken   asking for 180$ obo,2,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Lakeside, CA",Lakeside, CA,2 months 
173,742187766,"Samsung Galaxy S8+, AT&T, works perfect, factory reset and ready to activate.",220,Open box (never used),"No scratches, this was an extra phone and not used. Always in case, case included. It is factory reset and ready to activate. Bring your nano size sim card and you can switch immediately.",3,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Chula Vista, CA",Chula Vista, CA,2 months 
174,739094795,Samsung galaxy s8,300,Used (normal wear),"Like new in good condition no cracks or scratches, Verizon carrier it is unlocked for any other carrier asking 300 or best offer. ",3,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,2 months 
175,737089170,Samsung Galaxy S8 bundle,250,Used (normal wear),Manufacturer: SamsungModel: Galaxy S8Memory: 64gbCarrier: T-MobileScreen is FLAWLESSINCLUDES: Choice of Screen Protector (Clear or Privacy Glass)Otterbox Defender CaseWireless Headphones with Microphone5000mah External BatteryC-type USB Charging CordWall and Auto Charge Adapters  ALL for $250,5,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,2 months 
176,734302970,Samsung Galaxy S8 Plus 64GB like new - Factory Unlock - Warranty - Has ghost screen. Other than that it’s like new,310,Used (normal wear),No description. Ask seller for more details,8,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Chula Vista, CA",Chula Vista, CA,3 months 
177,732995446,SAMSUNG GALAXY S8,250,Reconditioned/Certified,***MANY MORE******MANY MORE******MANY MORE******MANY MORE***,5,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,3 months 
178,731527947,Samsung Galaxy s8,400,New (never used),Brand new Need to sell ASAPPLS SERIOUS BUYERS ONLY ,4,Local pickup (28 miles away),Ships for $10.99,28.0,,10.99,No location INFO!,,,3 months 
179,725422356,Samsung Galaxy s8,350,Used (normal wear),Dis freaking phone is ready to go home I replaced the front a cover restarted it any its freaking faster at 64gig!,3,Local pickup (15 miles away),Ships for $3.29,15.0,,3.29,"National City, CA",National City, CA,3 months 
181,720848721,Samsung galaxy s8 CRACK IN THE BACK NICE PHONE UNLOCK,280,Used (normal wear),Galaxy s9+ unlock Small crack in the back everything else works just fine Hablo español ,4,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Escondido, CA",Escondido, CA,3 months 
182,717475592,Samsung galaxy s8 +,250,Used (normal wear),Sprint esta reportado como robado funciona todo bien si se puede desbloquear yo nomas lo uso con wifi interesados mande mp,3,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,4 months 
183,706823941,SAMSUNG GALAXY S8,300,Reconditioned/Certified,***************SEE MY PAGE**********************************SEE MY PAGE**********************************SEE MY PAGE**********************************SEE MY PAGE**********************************SEE MY PAGE**********************************SEE MY PAGE*******************,6,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,4 months 
184,678987594,SAMSUNG GALAXY S8,300,Used (normal wear),****SEE MY PAGE********SEE MY PAGE********SEE MY PAGE****,8,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,4 months 
185,681396219,SAMSUNG GALAXY S8,275,Used (normal wear),****SEE MY PAGE********SEE MY PAGE********SEE MY PAGE****,8,Local pickup (16 miles away),No shipping INFO!,16.0,,,"El Cajon, CA",El Cajon, CA,4 months 
186,691012526,SAMSUNG GALAXY S8,290,Used (normal wear),"   ***FOR PRICES PLEASE CLICK ON ""MR. ROBOTO"" TO SEE MY SELECTION OF.          PHONES***                      ****SEE MY PAGE****                      ****SEE MY PAGE****                      ****SEE MY PAGE*******PLEASE SEE PICS FOR DISCRIPTION******PLEASE SEE PICS FOR DISCRIPTION******PLEASE SEE PICS FOR DISCRIPTION******PLEASE SEE PICS FOR DISCRIPTION*",8,Local pickup (14 miles away),No shipping INFO!,14.0,,,"El Cajon, CA",El Cajon, CA,4 months 
187,698453786,SAMSUNG GALAXY S8+,250,Used (normal wear),*************SEE MY PAGE**************************SEE MY PAGE**************************SEE MY PAGE**************************SEE MY PAGE**************************SEE MY PAGE*************,5,Local pickup (14 miles away),No shipping INFO!,14.0,,,"El Cajon, CA",El Cajon, CA,4 months 
188,701314182,SAMSUNG GALAXY S8+,225,Reconditioned/Certified,*************SEE MY PAGE**************************SEE MY PAGE**************************SEE MY PAGE**************************SEE MY PAGE**************************SEE MY PAGE*************,6,Local pickup (14 miles away),No shipping INFO!,14.0,,,"El Cajon, CA",El Cajon, CA,4 months 
189,704605955,SAMSUNG GALAXY S8,300,Reconditioned/Certified,***************SEE MY PAGE**********************************SEE MY PAGE**********************************SEE MY PAGE**********************************SEE MY PAGE**********************************SEE MY PAGE**********************************SEE MY PAGE*******************,6,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,4 months 
190,701731919,Samsung Galaxy S8,199,Used (normal wear),"Comes with warranty Call us or stop by  Our store address :Payless Wireless6074 EL Cajon Blvd San Diego, CA - 92115",1,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,5 months 
191,698222109,S8 Samsung galaxy,150,Used (normal wear),Works perfect is just cracked a little bit,4,Local pickup (4 miles away),Ships for $3.29,4.0,,3.29,"San Diego, CA",San Diego, CA,5 months 
192,689334047,Samsung Galaxy S8,180,Used (normal wear),"Samsung Galaxy S8 normal wear everything works perfect just have the scratch on the screen, but still working perfect. ",8,Local pickup (11 miles away),Ships for $3.29,11.0,,3.29,"San Diego, CA",San Diego, CA,5 months 
193,683591216,Samsung Galaxy S8 (Arctic Silver),275,Used (normal wear),"Samsung Galaxy S8 (Arctic Sliver) 64gbPhone is in good conditions and fully functional Includes original box, charger and  3 casesCarrier is AT&T ",5,Local pickup (23 miles away),No shipping INFO!,23.0,,,"Chula Vista, CA",Chula Vista, CA,6 months 
194,678678328,Samsung Galaxy s8 for Verizon ( not stolen),100,Used (normal wear),Minor cracks. Still in perfect condition besides that has a plan that has unlimited everything ... Don't know when it will expire,2,Local pickup (24 miles away),No shipping INFO!,24.0,,,"Oceanside, CA",Oceanside, CA,6 months 
195,673871086,Samsung galaxy s8 Brand New,400,Used (normal wear),I am selling my Samsung 8 for $400 dollars it is still brand new works perfectly fine.the phone is unlocked and is compatible with ant carrier.the phone is in perfect condition still works and it comes with the charger the lowest would be $350,2,Local pickup (12 miles away),No shipping INFO!,12.0,,,"Santee, CA",Santee, CA,6 months 
196,669137274,New galaxy S8 unlocked to any carrier,350,Reconditioned/Certified,Unlocked Samsung Galaxy S8,3,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,6 months 
197,663908291,Samsung Galaxy s8+ clean,200,Used (normal wear),"Samsung galaxy s8+ originally from tmobile but works with other carriers as well. 64gb and also comes with 64gb microsd card and  a 35$ tech21 phonecase. The phone itself has 64gb and is perfect no issues at all, just the front screen is cracked. Gladly looking to sell this phone to someone!",4,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,7 months 
198,655624890,Samsung galaxy s8 plus 64gb unlocked,350,Used (normal wear),No description. Ask seller for more details,3,Local pickup (22 miles away),No shipping INFO!,22.0,,,"Imperial Beach, CA",Imperial Beach, CA,7 months 
199,651915752,Samsung galaxy S8,340,Used (normal wear),"Cellphone in great conditions, ""unlocked"", not even 2 years old, works perfectly. Tiny crack in one corner. Comes with box and all accessories (headphones are new and sealed, never been used)",3,Local pickup (24 miles away),No shipping INFO!,24.0,,,"San Diego, CA",San Diego, CA,8 months 
200,649780122,"SAMSUNG GALAXY S8+ , 64GB, AT&T UNLOCKED",550,Used (normal wear),"Black, AT&T unlocked,64GB, Samsung Galaxy S8+",1,Local pickup (7 miles away),No shipping INFO!,7.0,,,"San Diego, CA",San Diego, CA,8 months 
201,644017578,Like new Samsung s8+,300,Used (normal wear),Samsung Galaxy S8 Plus 64GBCarrier unlocked No cracks  Normal wear Clean IMEI Unlocked for any Countries with GSM capabilities. Cash onlyPhone only Samsung Galaxy S8 Plus con 64GB de memoria. Liberado para activarse cualquier compañía. Sin quebraduras. Uso normal. Puede ser activado en cualquier país con capacidades GSM. Efectivo solamente.Telefono solamente ,3,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,8 months 
202,639765602,New Samsung Galaxy S8,450,New (never used),"Brand new, never used.Just received through phone insurance plan.Unlocked",1,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,8 months 
203,636421720,Samsung galaxy S8 Plus,400,New (never used),"up for sale is my galaxy S8 Plus brand new still in the box never turned on, it is AT&T but can be unlocked through other retailers, asking price is 400 or give me a best offer! can meet at a public place",5,Local pickup (44 miles away),No shipping INFO!,44.0,,,"Temecula, CA",Temecula, CA,8 months 
204,632638191,Samsung Galaxy S8 plus,340,Used (normal wear),Unlock,4,Local pickup (20 miles away),No shipping INFO!,20.0,,,"El Cajon, CA",El Cajon, CA,9 months 
205,629572063,Samsung galaxy s8 plus,265,Used (normal wear),Back glass cracked doesn’t affect the phone comes with otter box and charger open to trades ,4,Local pickup (30 miles away),No shipping INFO!,30.0,,,"Oceanside, CA",Oceanside, CA,9 months 
207,621578906,2 Samsung galaxy s8 ime Locked,350,Other (see description),Their both ime locked ass you see the screen are broken on both they are screen unlocked both are 32 gb  ask 350 for both ,2,Local pickup (18 miles away),Ships for $3.29,18.0,,3.29,"Spring Valley, CA",Spring Valley, CA,9 months 
208,617838962,Samsung galaxy s8 $375,375,Used (normal wear),"Great phone, upgraded, so I don’t need this anymore At&T a couple cracks on the back side ",2,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Escondido, CA",Escondido, CA,10 months 
209,614684142,Samsung galaxy S8,400,Used (normal wear),Just like new got to see it.,4,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Chula Vista, CA",Chula Vista, CA,10 months 
210,608019885,Samsung galaxy S8 unloked,300,Used (normal wear),The screen its broken ,1,Local pickup (26 miles away),No shipping INFO!,26.0,,,"San Diego, CA",San Diego, CA,10 months 
211,605704984,Samsung Galaxy S8 Active,400,Open box (never used),T Mobile . No Scratches Or Cracks . First Come First Serve ,2,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Oceanside, CA",Oceanside, CA,10 months 
212,602116042,Samsung Galaxy s8 T mobile unlock for any sim cart clean no scratches or cracked like new,380,Used (normal wear),No description. Ask seller for more details,1,Local pickup (19 miles away),No shipping INFO!,19.0,,,"El Cajon, CA",El Cajon, CA,11 months 
213,590089291,Samsung Galaxy S8,385,Used (normal wear),"Factory unlocked, works under any major carrier. It has a small crack on the back corners but other than that it is spotless. It is still lightning fast and looks amazing with the nearly edge to edge display.",4,Local pickup (15 miles away),No shipping INFO!,15.0,,,"La Mesa, CA",La Mesa, CA,11 months 
214,578071518,Samsung Galaxy S8,400,Used (normal wear),Has been factory reset and comes with case.,2,Local pickup (14 miles away),Ships for $7.49,14.0,,7.49,"San Diego, CA",San Diego, CA,1 year 
215,572778370,Samsung galaxy S8,350,Used (normal wear),Samsung galaxy s8 64GB (T-Mobile) Serious buyers only. No trades ,3,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,1 year 
