,Name,Price,postDate,HasImage,Attributes,postID,contactInfo,latitude,longitude
39,Slighlty cracked Glass Protector / negotiable,$0,2019-11-21 13:36,Yes,"['make / manufacturer: repair phone iphone', 'mobile OS: apple iOS', 'model name / number: 6 6s 7 8 plus X Xs Max screen']",post id: 7010978555,False,33.089500,-117.112800
40,BUYRER%% Wan;Ted Phone iPHONE -X-8 Sealed iN BoX.,$0,2019-11-21 13:31,Yes,['mobile OS: apple iOS'],post id: 7014643839,False,32.762400,-117.124200
41,BUYRER%% Wan;Ted Phone iPHONE -X-8 Sealed iN BoX.,$0,2019-11-21 13:31,Yes,['mobile OS: apple iOS'],post id: 7014643856,False,32.762400,-117.124200
42,Ready !!SELL?? iPhone X/8+ %%,$0,2019-11-21 13:19,Yes,"['condition: like new', 'mobile OS: apple iOS']",post id: 7022970440,False,32.746600,-117.163600
43,Slighlty cracked Glass Protector / negotiable,$0,2019-11-21 13:02,Yes,"['make / manufacturer: repair phone iphone', 'mobile OS: apple iOS', 'model name / number: 6 6s 7 8 plus X Xs Max screen']",post id: 7010978542,False,33.089500,-117.112800
44,CALL NOW~!@ BUY IPHONE 7plus 8plus X XS max !~,$0,2019-11-21 12:57,Yes,['mobile OS: apple iOS'],post id: 7021851539,False,32.778300,-117.133500
45,Slighlty cracked Glass Protector / negotiable,$0,2019-11-21 12:17,Yes,"['make / manufacturer: repair phone iphone', 'mobile OS: apple iOS', 'model name / number: 6 6s 7 8 plus X Xs Max screen']",post id: 7010978540,False,33.089500,-117.112800
46,FIRM PRICE! NO Offers. Brand New Premium Case for iPhone X or XS,$15,2019-11-21 11:28,Yes,"['condition: new', 'mobile OS: apple iOS']",post id: 7020184038,False,32.745400,-117.127200
47,FIRM PRICE! NO Offers. NEW Case for iPhone X or XS,$15,2019-11-21 10:53,Yes,"['condition: new', 'mobile OS: apple iOS']",post id: 7015648095,False,32.745400,-117.127200
48,FIRM PRICE! NO Offers. NEW Case for iPhone X or XS,$15,2019-11-21 10:49,Yes,['condition: new'],post id: 7010981108,False,32.745400,-117.127200
49,BUY!!iPHONE 8 8 PLUS X 10 7 (BUY GALAXY) S9/S9+@,$0,2019-11-21 10:01,Yes,['mobile OS: apple iOS'],post id: 7022488097,False,32.727200,-117.226800
50,BUY!!iPHONE 8 8 PLUS X 10 7 (BUY GALAXY) S9/S9+@,$0,2019-11-21 10:01,Yes,['mobile OS: apple iOS'],post id: 7022488102,False,32.727200,-117.226800
51,"*~*~* FAST & RELIABLE REPAIR*~*~* IPHONE 5 6 7 8 X, SAMSUNG, NOTE,IPAD",$0,2019-11-21 09:57,Yes,"['condition: like new', 'make / manufacturer: IPHONE SCREEN REPAIR', 'mobile OS: apple iOS', 'model name / number: IPHONE SCREEN REPAIR']",post id: 7019411519,False,32.713900,-117.121900
52,BUY!!iPHONE 8 8 PLUS X 10 7 (BUY GALAXY) S9/S9+@,$0,2019-11-21 09:41,Yes,['mobile OS: apple iOS'],post id: 7022488033,False,32.727200,-117.226800
53,"*~*~* FAST & RELIABLE REPAIR*~*~* IPHONE 5 6 7 8 X, SAMSUNG, NOTE,IPAD",$0,2019-11-21 09:26,Yes,"['condition: like new', 'make / manufacturer: IPHONE SCREEN REPAIR', 'mobile OS: apple iOS', 'model name / number: IPHONE SCREEN REPAIR']",post id: 7019410634,False,32.713900,-117.121900
54,"*~*~* FAST & RELIABLE REPAIR*~*~* IPHONE 5 6 7 8 X, SAMSUNG, NOTE,IPAD",$0,2019-11-21 09:12,Yes,"['condition: like new', 'make / manufacturer: IPHONE SCREEN REPAIR', 'mobile OS: apple iOS', 'model name / number: IPHONE SCREEN REPAIR']",post id: 7019410746,False,0,0
55,Unlocked iPhone X Silver 256gb Clean for Verizon Super HD camera,$420,2019-11-21 07:31,Yes,"['condition: good', 'mobile OS: apple iOS']",post id: 7024280958,True,32.575300,-117.070700
56,"iPhone X 256GB , UnLocked",$580,2019-11-20 18:49,Yes,"['condition: excellent', 'mobile OS: apple iOS']",post id: 7011042103,False,32.857700,-117.211500
57,JUST%% WE ARE Tbuy MACKBOOK Iphone BuyeR 8+/ X--neded ['YYg,$0,2019-11-20 14:59,Yes,['mobile OS: apple iOS'],post id: 7022591264,False,32.727200,-117.226800
58,JUST%% WE ARE Tbuy MACKBOOK Iphone BuyeR 8+/ X--neded ['YYg,$0,2019-11-20 14:59,Yes,['mobile OS: apple iOS'],post id: 7022591341,False,32.727200,-117.226800
59,JUST%% WE ARE Tbuy MACKBOOK Iphone BuyeR 8+/ X--neded ['YYg,$0,2019-11-20 14:42,Yes,['mobile OS: apple iOS'],post id: 7022591418,False,32.727200,-117.226800
60,===iPHONE 10 (X)===EXCELLENT COND=== 64GB===TMOBILE===14 months old===,$550,2019-11-20 14:15,Yes,[],post id: 7022245259,True,33.107200,-117.294300
61,BUY!!iPHONE 8 8 PLUS X 10 7 (BUY GALAXY) S9/S9+@,$0,2019-11-20 14:06,Yes,['mobile OS: apple iOS'],post id: 7021834325,False,32.778300,-117.133500
62,New BodyGuardz Apple iPhone Xs/X Tempered Glass Screen Protector,$35,2019-11-20 13:28,Yes,"['condition: new', 'make / manufacturer: BodyGuardz']",post id: 7014181278,False,32.966500,-117.249000
63,New BodyGuardz Apple iPhone Xs/X Tempered Glass Screen Protector,$35,2019-11-20 13:28,Yes,"['condition: new', 'make / manufacturer: BodyGuardz']",post id: 7014189427,False,32.966500,-117.249000
64,New BodyGuardz Apple iPhone Xs/X Tempered Glass Screen Protector,$35,2019-11-20 13:28,Yes,"['condition: new', 'make / manufacturer: BodyGuardz']",post id: 7014190543,False,32.966500,-117.249000
65,FIRM PRICE! Brand New Slim Soft Silicone Case for iPhone X or XS,$20,2019-11-20 12:02,Yes,"['condition: new', 'mobile OS: apple iOS']",post id: 7010362949,False,32.745400,-117.127200
66,NIB Luvvitt Clear iPhone X/XS Case,$5,2019-11-20 10:53,Yes,"['condition: new', 'make / manufacturer: luvvitt', 'mobile OS: apple iOS', 'model name / number: iphone X/XS']",post id: 7019510659,True,32.658700,-116.965200
67,iPhone X 256GB / Space Gray / Unlocked GSM Networks (AT&T/T-Mobile),$600,2019-11-20 09:43,Yes,"['condition: like new', 'make / manufacturer: Apple', 'mobile OS: apple iOS', 'model name / number: A1901']",post id: 7023791605,False,32.857700,-117.211500
68,iPhone X 256GB / Space Gray / Unlocked GSM Networks (AT&T/T-Mobile),$600,2019-11-20 09:44,Yes,"['condition: like new', 'make / manufacturer: Apple', 'mobile OS: apple iOS', 'model name / number: A1901']",post id: 7023792316,False,32.857700,-117.211500
69,iPhone iPad Samsung Screen LCD Battery Repair XS X 8 8+ 7 7+ 6S 6+ 5SE,$0,2019-11-20 08:31,Yes,"['condition: excellent', 'mobile OS: apple iOS']",post id: 7020484430,False,32.742300,-117.094700
70,Like New Iphone X Space Gray 256gb Unlocked,$540,2019-11-20 07:57,Yes,"['condition: like new', 'mobile OS: apple iOS']",post id: 7004483736,False,32.631500,-116.940800
71,iPhone X 256GB Space Gray - unlocked,$550,2019-11-20 07:30,Yes,"['condition: excellent', 'make / manufacturer: Apple', 'mobile OS: apple iOS', 'model name / number: iPhone X 256GB']",post id: 7016287681,False,32.857700,-117.211500
72,Like New iPhone X 256GB AppleCare+ (Unlocked),$650,2019-11-19 20:05,Yes,"['condition: like new', 'cryptocurrency ok', 'make / manufacturer: Apple', 'mobile OS: apple iOS']",post id: 7003945173,False,32.795668,-117.243176
73,Iphone x webuy cash offer,$600,2019-11-19 17:51,No,['mobile OS: apple iOS'],post id: 7004349382,True,32.760700,-117.072100
74,Apple iPhone X 256 gb Unlocked black,$575,2019-11-19 14:58,No,"['condition: like new', 'make / manufacturer: APPLE', 'mobile OS: apple iOS', 'model name / number: iphone x']",post id: 7023370309,True,32.916100,-117.140200
75,In perfect condition////Unlocked silver 256gb iPhone X%%%%Single owner,$400,2019-11-19 14:40,Yes,"['condition: excellent', 'mobile OS: apple iOS']",post id: 7023296526,True,32.718500,-117.159300
76,BUYRER%% Wan;Ted Phone iPHONE -X-8 Sealed iN BoX.,$0,2019-11-19 13:53,Yes,['mobile OS: apple iOS'],post id: 7014643883,False,32.762400,-117.124200
77,Cellphone battery pack for iPhone X or Iphone XS,$30,2019-11-19 13:50,Yes,"['condition: like new', 'make / manufacturer: Apple iphone', 'mobile OS: apple iOS', 'model name / number: IPhone XS']",post id: 7017024626,False,33.110100,-117.070000
78,iPhone X 256,$950,2019-11-19 12:17,No,"['condition: new', 'make / manufacturer: Apple', 'model name / number: X 256']",post id: 7023266079,True,33.098816,-117.204380
79,Firm Price! Brand New Case for iPhone X or XS,$10,2019-11-19 11:03,Yes,"['condition: new', 'mobile OS: apple iOS']",post id: 7014301319,False,32.745400,-117.127200
80,iPhone X 256gb,$700,2019-11-19 10:21,Yes,"['condition: new', 'make / manufacturer: iphone X / Apple', 'mobile OS: apple iOS', 'model name / number: NQCP2LL/A865']",post id: 7023170691,False,33.119300,-117.185000
81,IPhone X 256 Gb,$200,2019-11-18 20:10,Yes,[],post id: 7022864642,False,32.608400,-117.056500
82,iPhone X,$600,2019-11-18 18:31,No,"['make / manufacturer: iPhone X 256 Mb', 'mobile OS: apple iOS', 'model name / number: MQAM2LL/A']",post id: 7022829110,False,32.796900,-117.240500
83,FIRM PRICE! Brand New Premium Case for iPhone X or XS,$15,2019-11-18 12:06,Yes,"['condition: new', 'mobile OS: apple iOS']",post id: 7009025027,False,32.745400,-117.127200
84,iPhone X / XR / XS MAX SCREEN REPAIR,$0,2019-11-18 11:41,Yes,['mobile OS: apple iOS'],post id: 7022569121,True,32.761288,-117.067163
85,@@ For sale is an iphone x 64gb in excellent condition. @ -@@@,$220,2019-11-18 10:15,Yes,['mobile OS: apple iOS'],post id: 7022411087,False,33.138800,-117.052000
86,Brand New White/Silver iPhone X,$500,2019-11-17 19:05,No,"['make / manufacturer: Apple', 'mobile OS: apple iOS', 'model name / number: iPhone X']",post id: 7022157198,False,32.742500,-117.243300
87,Apple - iPhone X 256GB - Silver (NEW),$700,2019-11-17 16:38,Yes,['mobile OS: apple iOS'],post id: 7014245641,False,32.718500,-117.159300
88,OtterBox case I phone X or XS,$15,2019-11-17 15:21,Yes,"['condition: new', 'make / manufacturer: Otter box', 'mobile OS: android', 'model name / number: iPhone X or XS']",post id: 7022058920,False,32.683200,-115.502800
89,FIRM PRICE! NO Offers. NEW Case for iPhone X or XS,$15,2019-11-17 12:06,Yes,"['condition: new', 'mobile OS: apple iOS']",post id: 7013107965,False,32.745400,-117.127200
90,FIRM PRICE! NEW Premium Red Case for iPhone X or XS,$15,2019-11-17 12:03,Yes,"['condition: new', 'mobile OS: apple iOS']",post id: 7013102786,False,32.745400,-117.127200
91,FIRM PRICE! Brand New Premium Case for iPhone X or XS,$15,2019-11-17 11:56,Yes,"['condition: new', 'mobile OS: apple iOS']",post id: 7008178924,False,32.745400,-117.127200
92,Firm Price! Brand New Wallet Case for iPhone X or XS,$15,2019-11-17 11:56,Yes,"['condition: new', 'mobile OS: apple iOS']",post id: 7017206091,False,32.745400,-117.127200
93,iPhone X 256,$550,2019-11-17 10:54,Yes,['mobile OS: apple iOS'],post id: 7017075704,False,32.810124,-117.237673
94,iPhone X 256GB with Apple Care,$600,2019-11-16 15:32,Yes,"['condition: excellent', 'mobile OS: apple iOS', 'model name / number: iPhone X']",post id: 7021530830,False,32.965200,-117.121300
95,IPHONE X 64GB UNLOCKED,$450,2019-11-16 08:42,Yes,"['condition: new', 'make / manufacturer: Apple', 'mobile OS: apple iOS', 'model name / number: iPhone X']",post id: 7021206318,True,32.680600,-117.047400
96,iPhone X**!!~** BRAND NEW**!!~** OPEN BOX c - $223,$0,2019-11-15 09:04,Yes,['mobile OS: apple iOS'],post id: 7020496305,False,32.742500,-117.243300
97,iPhone iPad Samsung Screen LCD Battery Repair XS X 8 8+ 7 7+ 6S 6+ 5SE,$0,2019-11-15 08:04,Yes,"['condition: excellent', 'mobile OS: apple iOS']",post id: 7020484412,False,32.742300,-117.094700
98,iPhone iCloud Lock Bypass,$49,2019-11-22 17:08,Yes,"['make / manufacturer: Apple', 'mobile OS: apple iOS']",post id: 7025350939,False,32.718500,-117.159300
99,Looking to buy iPhone or Galaxy,$12345,2019-11-22 15:58,Yes,[],post id: 7020852573,True,32.916100,-117.140200
100,Apple iPhone 1 - 8GB Black & Silver 2G AT&T GSM/EDGE,$95,2019-11-22 15:52,Yes,"['condition: excellent', 'make / manufacturer: Apple', 'mobile OS: apple iOS', 'model name / number: iPhone 1', 'size / dimensions: 4.53"" x 2.4"" x 0.46""']",post id: 7025371983,False,32.783500,-117.018900
101,">Iphone plus, pro,max 2/3/4/Mini/Ipad Air Repair(",$0,2019-11-22 14:01,Yes,['mobile OS: apple iOS'],post id: 7020057254,False,32.795800,-117.070700
102,WE REPAIR*SAMSUNG/iPHONE/LG*Cracked Screen Front & Back*On The Spot!!,$0,2019-11-22 13:45,Yes,['mobile OS: apple iOS'],post id: 7023714102,False,32.713900,-117.121900
103,"Apple iPhone XR 64GB, excellent condition, like new",$450,2019-11-22 13:18,Yes,"['condition: like new', 'make / manufacturer: Apple', 'mobile OS: apple iOS', 'model name / number: iPhone XR 64GB']",post id: 7025267542,True,32.562600,-117.043000
104,">Iphone plus, pro,max 2/3/4/Mini/Ipad Air Repair(",$0,2019-11-22 12:37,Yes,['mobile OS: apple iOS'],post id: 7020057221,False,32.795800,-117.070700
105,WE REPAIR*SAMSUNG/iPHONE/LG*Cracked Screen Front & Back*On The Spot!!,$0,2019-11-22 12:05,Yes,['mobile OS: apple iOS'],post id: 7023714064,False,32.713900,-117.121900
106,10000mAh Universal Portable Power Bank Qi Wireless Charger for iPhone,$30,2019-11-22 11:55,Yes,['condition: new'],post id: 7020895449,False,33.163900,-117.300900
107,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,$9999,2019-11-22 11:16,Yes,['\n\nmore ads  by this user        \n'],post id: 7025174343,False,32.779109,-117.176697
108,New JVC headunit iPhone Android Bluetooth MP3 Aux Micro SD USB Pandora,$8,2019-11-22 09:25,Yes,[],post id: 7015727426,True,32.891900,-117.203500
109,Fastest turn-around & I PH ONE RE-PAIR & Easy Decision!!!,$0,2019-11-21 10:18,Yes,"['make / manufacturer: iphone galaxy repair cellphone', 'mobile OS: apple iOS', 'model name / number: buyer buy screen fix']",post id: 7022712057,True,32.742300,-117.094700
110,Fastest turn-around & I PH ONE RE-PAIR & Easy Decision!!!,$0,2019-11-21 09:40,Yes,"['make / manufacturer: iphone galaxy repair cellphone', 'mobile OS: apple iOS', 'model name / number: buyer buy screen fix']",post id: 7022712074,True,32.742300,-117.094700
111,Iphone - Iphone Buy - Iphone Sell - Iphone Top Buyer - Sell Iphone,$12345,2019-11-21 08:56,Yes,['\n\nmore ads  by this user        \n'],post id: 7024403798,True,32.697000,-117.115300
112,Cell Phone iPhone Galaxy iPad Repair Service in San Diego near you,$1,2019-11-21 08:39,Yes,"['condition: new', 'mobile OS: other']",post id: 7024389345,True,32.832965,-117.149234
113,Fastest turn-around & I PH ONE RE-PAIR & Easy Decision!!!,$0,2019-11-21 08:31,Yes,"['make / manufacturer: iphone galaxy repair cellphone', 'mobile OS: apple iOS', 'model name / number: buyer buy screen fix']",post id: 7022712068,True,32.742300,-117.094700
114,iphone repair - I come to you,$1,2019-11-20 08:39,Yes,['mobile OS: apple iOS'],post id: 7023665657,True,33.095400,-117.261900
115,"Samsung Gear S2 smart watch, galaxy iPhone compatible, men/women",$80,2019-11-20 08:35,Yes,"['condition: like new', 'make / manufacturer: Samsung', 'mobile OS: android', 'model name / number: Gear S2']",post id: 7008462586,False,33.138800,-117.052000
116,iPhone repair - I come to you,$1,2019-11-19 22:11,Yes,['mobile OS: apple iOS'],post id: 7023530411,True,33.081588,-117.234249
117,▇▇▇ WE iPHONE & SAMSUNG ALL CARRIER NEW /USED @ 619-384-0928,$999,2019-11-19 22:10,Yes,['mobile OS: apple iOS'],post id: 7023552157,True,32.778300,-117.133500
118,cheap iPhone repair,$54,2019-11-19 22:00,No,['mobile OS: apple iOS'],post id: 7023530471,True,33.053500,-117.268900
119,▇▇▇ WE iPHONE & SAMSUNG ALL CARRIER NEW /USED @ 619-384-0928,$0,2019-11-19 21:48,Yes,['mobile OS: apple iOS'],post id: 7023548204,True,32.778300,-117.133500
120,▇▇▇ WE iPHONE & SAMSUNG ALL CARRIER NEW /USED @ 619-384-0928,$0,2019-11-19 21:44,Yes,['mobile OS: apple iOS'],post id: 7023547436,True,32.742300,-117.094700
121,cheap iPhone repair,$54,2019-11-19 14:49,No,['mobile OS: apple iOS'],post id: 7023291835,True,33.053500,-117.268900
122,iPhone repair - I come to you,$1,2019-11-19 14:02,Yes,['mobile OS: apple iOS'],post id: 7023289893,True,33.081588,-117.234249
123,Iphone 6 / 16GB / Rose-Gold / Verizon,$100,2019-11-19 13:56,Yes,"['condition: excellent', 'make / manufacturer: Iphone 6 / Apple', 'mobile OS: apple iOS', 'model name / number: A1549']",post id: 7023339752,False,33.118863,-117.216911
124,iHome Speakers for iPhone iPod Bongiovi DPS Chargin Dock Power Adapter,$35,2019-11-19 12:18,Yes,['condition: excellent'],post id: 7008259653,True,32.783201,-117.203240
125,iphone repair - I come to you,$1,2019-11-19 10:39,Yes,['mobile OS: apple iOS'],post id: 7023106211,True,33.095400,-117.261900
126,iPhone 11 pro max A2161,$700,2019-11-19 00:11,Yes,"['condition: excellent', 'make / manufacturer: Apple', 'model name / number: iPhone 11 pro max', 'size / dimensions: 177x58x8.1mm']",post id: 7022896827,True,32.711405,-117.157688
127,iphone 10 256GB,$650,2019-11-18 12:00,Yes,"['condition: like new', 'delivery available', 'make / manufacturer: apple', 'model name / number: iphone 10']",post id: 7022580295,False,32.637100,-117.067600
128,We Bare Bears Phone Case for iPhone (NEW),$15,2019-11-18 09:21,Yes,['condition: new'],post id: 7022442659,False,32.797200,-117.170800
129,"Swyop Battery Case for iPhone 6s, 6000mAh Portable Charging Case for i",$25,2019-11-17 22:32,Yes,['condition: new'],post id: 7022206742,False,32.777700,-116.919100
130,"Swyop Battery Case for iPhone 6s, 6000mAh Portable Charging Case for i",$25,2019-11-17 22:32,Yes,['condition: new'],post id: 7022206960,False,32.777700,-116.919100
131,"Swyop Battery Case for iPhone 6s, 6000mAh Portable Charging Case for i",$25,2019-11-17 22:30,Yes,['condition: new'],post id: 7022206898,False,32.777700,-116.919100
132,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,$900,2019-11-17 19:08,Yes,['mobile OS: apple iOS'],post id: 7022159374,False,37.132840,-95.785580
133,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,$900,2019-11-17 18:18,Yes,['mobile OS: apple iOS'],post id: 7022140759,False,37.132840,-95.785580
134,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,$900,2019-11-17 17:26,Yes,['mobile OS: apple iOS'],post id: 7022119424,False,37.132840,-95.785580
135,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,$900,2019-11-17 15:14,Yes,['mobile OS: apple iOS'],post id: 7022057306,False,37.132840,-95.785580
136,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,$900,2019-11-17 14:32,Yes,['mobile OS: apple iOS'],post id: 7022034781,False,37.132840,-95.785580
137,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,$900,2019-11-17 13:12,Yes,['mobile OS: apple iOS'],post id: 7021987278,False,37.132840,-95.785580
138,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,$900,2019-11-17 11:52,Yes,['mobile OS: apple iOS'],post id: 7021934247,False,37.132840,-95.785580
139,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,$900,2019-11-17 11:07,Yes,['mobile OS: apple iOS'],post id: 7021903166,False,37.132840,-95.785580
